Company,items,industry,description
국동,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대",생활용품 도매업,"기업개요
동사는 1967년 12월 설립되어 니트의류의 수출을 주된 사업으로 함.
주문자상표부착방식(OEM)에 의해 NIKE, FANATICS, H&M 등과의 계약으로 의류를 인도네시아에 소재하고 있는 해외생산법인 등에서 생산하여 판매하고 있음.
종속 회사인 KUKDONG APPAREL은 북미시장에서의 의류 등의 판매를 목적으로 미국 캘리포니아에 설립되었고 멕시코 현지법인인 MEX MODE S.A. DE C.V.의 지분의 100%를 소유.
출처 : 에프앤가이드"
금호타이어,"타이어,튜브 제조,도매,무역",고무제품 제조업,"기업개요
동사는 2003년 금호산업 타이어산업부의 자산부채 현물출자 및 영업양수도를 통해 설립되었음.
한국, 중국, 미국, 베트남에 위치한 8개 타이어 생산공장을 토대로 글로벌 생산체계를 구축하고, 전세계 판매 네트워크를 갖춘 타이어 제조, 판매 기업임.
해외9개 판매법인과 14개 해외지사/사무소에서 글로벌 타이어 판매를 담당하고 있으며, 한국, 중국, 미국, 독일의 4개 지역에 R&D센터를 운영하고 있음.
출처 : 에프앤가이드"
다이나믹디자인,"타이어 금형, 타이어 제조설비",특수 목적용 기계 제조업,"기업개요
동사는 1999년 설립되어, 동사와 연결 종속회사는 타이어 금형, 타이어 금형 관련 주요 자재(3D 신터링 사이프 등)의 사업 부문을 주요 사업으로 운영하고 있음.
동사는 타이어 회사에서 타이어 금형 생산을 발주받아 생산하는 기업으로, 국내 업체는 동사, 한국프리시전웍스, 세영 TMS, 대광기업 등이 있음.
금호타이어 등 국내 업체 및 피렐리, 요코하마, 컨티넨탈, 스미토모 등과 공급 계약을 체결하였음.
출처 : 에프앤가이드"
모토닉,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매",자동차 신품 부품 제조업,"기업개요
동는 1974년 3월 자동차용 기화기의 제조, 판매업을 주요 사업목적으로 창원기화기공업(주)로 설립된 후, 1994년 1월 한국거래소 유가증권시장에 주식을 상장하였음.
2002년 3월 현재 사명인 (주)모토닉으로 상호를 변경하였으며 서울에 본사와 대구, 성주에 각각 공장을 두고 사업을 영위 중임.
동사는 사업 관련 수소 연료전지 차량용 리셉터클 및 엔진의 가변밸브 리프트 장치 등 다수의 특허권을 보유함.
출처 : 에프앤가이드"
백산,"P.U.인조피혁,부직포인공피혁 제조,무역",플라스틱제품 제조업,"기업개요
폴리우레탄 합성수지와 부직포 등의 기포제를 사용하여 합성피혁을 제조해 판매하는 것이 주요 사업임. 인도네시아, 중국, 베트남에 현지 법인과 생산라인을 보유함.
스포츠 신발, 전자제품 내장제, 차량 내장제 등이 주요 사업 분야임. NIKE, ADIDAS, REEBOK 등 국제적으로 인지도가 높은 회사에 대한 공급이 매출액의 80% 이상을 차지함.
NIKE, ADIDAS, REEBOK의 합성피혁 사용량 25%를 점유하고 있음.
출처 : 에프앤가이드"
서연이화,자동차 도어 트림 및 시트,자동차 신품 부품 제조업,"기업개요
2014년 7월 1일을 분할기준일로 서연으로부터 인적분할 방식으로 설립되었으며 2014년 유가증권시장에 주권을 상장함.
동사는 자동차용부품 전문생산업체로, 생산부품의 상당량을 현대자동차 및 기아에 공급하고 있으며 해외 법인들을 통해 벤츠, 폭스바겐 등 글로벌 완성차 업체에도 부품을 공급하고 있음.
동사는 미국, 멕시코, 중국, 인도, 유럽 등 글로벌 각지의 생산기지에 동반진출하여 부품을 공급함.
출처 : 에프앤가이드"
신세계푸드,"단체급식, 식자재유통, 외식",음식점업,"기업개요
식품 제조, 식자재 유통, 급식서비스, 베이커리, 외식사업을 펼치는 신세계그룹의 종합식품기업.
동사는 식품사업의 핵심경쟁력 강화를 위해 식품 원재료의 소싱에서부터 R&D, 생산/가공, 보관/물류, 영업/판매에 이르기까지 사업 전반의 핵심기능을 업계 최초로 수직 계열화함.
식품유통, 식품제조, 식자재유통, 급식서비스, 베이커리, 외식 등 전 사업부문이 최고의 품질경쟁력을 보유.
출처 : 에프앤가이드"
애경산업,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등",기타 화학제품 제조업,"기업개요
동사는 1985년 4월 25일 설립되었으며 2018년 유가증권시장에 상장함.
동사의 사업은 크게 화장품 사업부문, 생활용품 사업부문 등으로 구성되어 있으며 주요 브랜드로는 AGE 20's, 루나, 스파크, 순샘, 울샴푸, 케라시스, 2080, 트리오, 리큐, 랩신 등이 있음.
글로벌 수출 활성화를 위해 '케라시스', '2080' 등을 중심으로 아시아 전역과 북미 지역 등 글로벌 영역을 확장해 나가고 있음.
출처 : 에프앤가이드"
에스엠벡셀,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",자동차 신품 부품 제조업,"기업개요
동사는 자동차부품 및 기계공구류의 제조, 가공 및 판매를 사업목적으로 하는 자동차 사업부와 1차전지(알카라인,망간등)와니켈 수소,리튬이온,차량시동용 배터리를 사업부문으로 보유.
산업용 전지팩,군수용 전지팩등의 특수 전지를 생산, 판매하고 있는 배터리 사업부를 보유.
자동차 엔진 및 미션계통의 제품을 생산하여, 국내외 완성차 업체 및 부품전문기업(현대자동차, 기아자동차, 현대모비스 외)등에 공급함.
출처 : 에프앤가이드"
우신시스템,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매",특수 목적용 기계 제조업,"기업개요
동사는 자동차 차체 자동용접 라인 설비에 대한 제조 및 판매를 주요 사업으로 영위하고 있는 자동차 차체 설비에 대한 Total Engineering 업체임.
매출 중 해외 비중이 70% 내외를 차지하고 있으며, 국내 차체자동용접 설비 시장에서는 20% 내외의 시장점유율 갖고 있는 것으로 추정.
동사 자동차부품부문의 안정적 성장으로 해당 부문의 매출 비중은 지속적으로 높아지고 있음.
출처 : 에프앤가이드"
유니켐,"피혁 제조,도매,무역,부동산임대","가죽, 가방 및 유사제품 제조업","기업개요
동사는 핸드백, 자동차 시트 등을 만들 때 필요한 피혁원단을 제조해 판매하는 것을 주요 사업으로 하며 경기도 안산에 생산시설을 운영함.
자동차의 고급화 추세로 인하여 자동차시트용원단의 수요가 크게 증가되고 있는 상황으로, 현재 동사는 현대자동차, 기아 및 르노삼성자동차에 납품을 하고 있음.
중고가 핸드백용 원단은 Tumi, Coach 등의 브랜드에 제품을 공급함.
출처 : 에프앤가이드"
이마트,대형마트,종합 소매업,"기업개요
제조업체 및 유통업체, 직수입 등 다양한 채널로 구매, 제조한 상품을 대형마트, 슈퍼마켓, 편의점 등 소비자를 직접 대면하거나 인터넷, 모바일 등의 매체를 통해 비대면 판매함.
대형마트 및 창고형 할인매장 157개점, 슈퍼마켓 259개점, 편의점 6,520개점, 복합쇼핑몰 7개점과 온라인 쇼핑채널 등 운영하고 있음.
복합쇼핑몰 및 대형마트 매장 내 테넌트 유치를 통해 소매업체에 임대를 주는 방법 등으로 수익이 발생.
출처 : 에프앤가이드"
제이에스코퍼레이션,핸드백 및 지갑,"가죽, 가방 및 유사제품 제조업","기업개요
동사는 1987년 12월 설립되었으며 2016년 유가증권시장에 상장하였고, 16개의 연결대상종속회사를 보유하고 있음.
동사 사업은 핸드백 제조 부문과 의류 제조 부문으로 구분됨.
2013년까지 중저가 브랜드인 GUESS, DKNY의 핸드백을 생산했으나 이후 중고가 브랜드인 KATE SPADE & COMPANY, MICHAEL KORS, COACH 등의 신규 매출처를 확보함.
출처 : 에프앤가이드"
진도,"모피제품 제조,가공",기타 전문 도매업,"기업개요
2006년 3월 설립된 국내 모피시장 1위 기업으로 모피제품을 제조, 판매하는 단일사업업체임.
백화점 중심의 프리미엄 모피의류 진도모피, 영케주얼 모피의류 엘페, 백화점, 아울렛, 대리점 중심인 여성 기성의류 우바, 홈쇼핑/온라인 중심의 영업중인 중저가 모피브랜드 끌레베 등 총 4개의 브랜드를 운영중에 있음.
주로 백화점, 프리미엄아울렛, 대리점, 직영점, 홈쇼핑, 온라인 등을 통해 유통하며, 중국 북경에 현지법인을 두고 있음.
출처 : 에프앤가이드"
태평양물산,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역",봉제의복 제조업,"기업개요
동사는 의류 제조 및 판매, 우모 가공 및 판매, 쌀가루 가공 및 판매, 침구류 제조 및 판매, 부동산 임대 등 총 5개 사업 부문을 보유함.
주력 사업부문인 의류사업의 경우 GAP, TARGET, COLUMBIA 등 세계 유명 바이어들로부터 수주를 받음.
우모의 경우 일본이나 독일의 선진시장에서도 그 품질을 인정받고 미국, 유럽, 일본 등 세계 각국으로 수출을 하고 있음.
출처 : 에프앤가이드"
한국앤컴퍼니,비금융지주회사,기타 금융업,"기업개요
분할 전인 2012년 8월까지 타이어 제조를 주업으로 영위하였으나, 2012년 9월 신설회사인 한국타이어에 사업부문을 인적분할하였고, 상호를 한국타이어월드와이드로 변경함.
2021년 4월 합병을 통해 에너지솔루션사업본부(ES사업본부)를 신설하고 사업형 지주회사로 새롭게 출범함.
매출은 경영자문 용역매출, 임대사업수익, 상표권사용수익, 지분법이익의 매출이 발생하는 지주부문과 축전지 제품 매출이 발생하는 ES사업본부로 구성됨.
출처 : 에프앤가이드"
화승알앤에이,자동차용 고무제품,자동차 신품 부품 제조업,"기업개요
동사는 자동차 고무부품 제조ㆍ판매 단일사업 부문을 영위하고 있음.
동사의 주요 제품은 사용용도에 따라 자동차의 외부소음, 빗물, 먼지등의 차내유입을 막아주는 WeatherStrip과 각종 오일류 및 유압원을 자동차 주요장치에 전달하는 Hose로 구성됨.
주요 고객사는 현대자동차 및 기아, 현대모비스 등 국내 완성차 및 모듈업체와 GMㆍVolkswagenㆍStellantis 등의 해외 완성차업체임.
출처 : 에프앤가이드"
ES큐브,"텐트, 원 ·부자재",생활용품 도매업,"기업개요
동사는 100% 자회사인 중국 텐트 제조공장에서 생산한 레저 및 기능성 텐트를 일본, 북미, 유럽 등의 세계 빅바이어에게 수출하는 텐트사업을 수행 중임.
연결대상 종속회사로 텐트 제조사를 비롯해 태일 (유류업), 한일유통(도소매업) 등이 있음.
동사의 텐트사업부문은 O.D.M. 생산방식으로서, 북미 및 일본의 주요 아웃도어 바이어에게 각각의 브랜드로 수출 중임.
출처 : 에프앤가이드"
PN풍년,압력솥,생활용품 도매업,"기업개요
동사는 1954년 5월 1일 세광알미늄 공업사로 설림된 후 1995년 1월 4일자로 코스닥시장에 등록되었음.
스텐압력솥, 압력솥, 전기류, 기물류 등을 판매하는 피엔풍년과 기타 전기류 상품을 판매하는 피엔랩으로 사업부문이 나누어져 있음.
주방용품 산업은 계절적 요소나 경기변동의 많은 영향을 받지 않아 지속적 성장이 가능한 사업군이며, 국내에서 기존의 주방용품 시장은 다양한 분야와 융합되는 융복합적인 사업으로 변화해가는 중임.
출처 : 에프앤가이드"
남화산업,골프장 서비스,스포츠 서비스업,"기업개요
동사는 1990년 2월 23일 설립하였으며, 대중제 골프장을 운영하는 회사임. 2018년 11월 29일 한국거래소 코스닥시장에 상장됨.
54홀의 대중제골프장을 운영하는 회사로, 주요 사업영역은 광주 전남권임.
신규사업으로는 KTX의 무안공항 경유 및 무안공항역사의 준공 이후 체류형 내장고객의 신규 유치를 위한 숙박시설을 갖추고자, 2023년 초부터 무안CC 리조트 조성 및 빌리지형 골프텔 주변기초공사 착공을 시작함.
출처 : 에프앤가이드"
노랑풍선,"국내외여행 알선, 항공권 판매",여행사 및 기타 여행보조 서비스업,"기업개요
동사는 2001년 종합여행업(여행알선)과 항공권 및 선표 발권 판매업 등을 주요 사업으로 영위할 목적으로 설립됨.
동사는 오픈마켓과 제휴사를 통한 소비자들의 구매가 늘어남에 따라 홈쇼핑 및 온라인 제휴사를 통한 판매도 병행하고 있음.
2018년 8월 31일 인수하여 종속기업이 된 (주)노랑풍선시티버스는 버스운행 승차권을 판매하여 운송수입을 주 목적으로 하는 사업을 영위하고 있음.
출처 : 에프앤가이드"
대원산업,자동차시트,자동차 신품 부품 제조업,"기업개요
동사는 각종 시트 제작 판매업을 영위할 목적으로 1968년 9월에 설립되어 자동차 시트 단일 사업으로 현재 국내에서는 카니발, 니로, 스토닉, 모닝 등의 기아 자동차 시트를 제작.
중국, 러시아, 베트남에 자회사를 설립하여 현지 현대 및 기아 자동차용 시트를 제작하고 있음.
동사는 주문에 의한 납품으로 내수 및 수출판매에 있어서 자동차 생산업체로 직판을 하고 있음.
출처 : 에프앤가이드"
더네이쳐홀딩스,"의류, 여행용 가방 및 잡화류",의복 액세서리 제조업,"기업개요
동사는 2004년 설립 후 2020년 코스닥에 상장한 라이선싱 전문 기업으로 현재 내셔널지오그래픽 어패럴 및 키즈, NFL 등 다수의 캐리어브랜드 운영중.
2022년 7월 주식회사 배럴의 지분을 인수함. 2022년 마크곤잘레스, 브롬톤과 라이선스 계약 체결로 포트폴리오 강화함.
2023년 1분기말 현재 내셔널지오그래픽 214개(해외 포함), KIDS 93개, NFL 59개 매장을 통해 전국 단위의 유통체계를 갖추고 있음.
출처 : 에프앤가이드"
도이치모터스,수입자동차,자동차 판매업,"기업개요
동사는 2000년에 설립되어 2009년 코스닥시장에 상장하며 자동차 판매업, 자동차 부품 판매업, 자동차 정비 및 수리업, 중고자동차 매매업 및 알선업 등을 영위하고 있음.
동사는 BMW, MINI 신차판매, AS정비사업, 그리고 인증중고차(BPS) 판매 사업을 영위하고 있음.
동사는 12개의 연결회사가 있으며 이 중 도이치파이낸셜오토제오차유동화전문 유한회사는 2023년 4월 중 청산등기 완료되어 연결대상에서 제외될 예정임.
출처 : 에프앤가이드"
디와이씨,자동차 부품,자동차 신품 부품 제조업,"기업개요
동사는 2000년 10월 2일 설립되어 자동차 파워트레인 부품의 제조 및 판매를 주력 사업으로 영위하고 있음. 2016년 3월 삼익오토텍에서 현재의 디와이씨로 사명을 변경함.
2019년 12월 대유홀딩스를 흡수합병하였으며, 친환경 자동차로의 변화에 대응하기 위하여 순수전기차, 하이브리드 등 친환경 자동차 부품 사업을 확대 중.
2021년 12월 14일 한국제8호스팩과 합병하여 코스닥시장에 변경 상장함.
출처 : 에프앤가이드"
디지털대성,대성N스쿨 (교육 프랜차이즈),일반 교습 학원,"기업개요
동사는 초중고 및 대입 수험생을 대상으로 온오프라인 교육 콘텐츠를 제공하는 종합교육 플랫폼 기업임.
고등 부문은 대성마이맥, 강남대성기숙학원, 이감등으로 구성되어있으며, 고등학생 및 N수생 대상으로 온오프라인 강의 및 콘텐츠를 제공함.
초중등 부문은 한우리 열린교육으로 대표되며 독서토론 콘텐츠 개발 및 서비스를 제공함. 중장기 성장 동력으로 베트남 국제학교 설립을 추진 중.
출처 : 에프앤가이드"
배럴,래쉬가드 및 워터스포츠 등,봉제의복 제조업,"기업개요
동사는 2010년 1월 7일 각종 스포츠의류, 케주얼의류 및 스포츠용품 등의 제조 및 유통업을 주사업 목적으로 하여 설립됨.
워터스포츠 의류와 라이프스타일 웨어를 주력 제품으로 운영함. 워터스포츠 의류 중에서 래쉬가드를 주력으로 하고 있으며, 그 외 실내수영복, 보드숏 등을 취급하고 있음.
온라인과 백화점 등 오프라인을 통해 직접 혹은 간접적으로 유통, 판매하고 있으며, 중국 및 동남아 등 해외시장으로 수출 판매도 진행 중임.
출처 : 에프앤가이드"
삼천리자전거,자전거,생활용품 도매업,"기업개요
동사는 각종 자전거의 제조 및 판매업 등을 영위할 목적으로 1979년 3월 29일에 설립되었으며, 1995년 1월 4일 코스닥시장에 상장됨.
일반 자전거(산악용, 접이용, 씨티용, 아동용, 경기용, 하이브리드, 미니벨로, 로드바이크, 전기자전거, 특수형, 공공자전거)를 제조하여 국내 대리점 및 대형할인점에 공급하고 있음.
동사는 1,100여개의 대리점과 이마트, 코스트 등 100여개의 대형 할인매장과 여러 도매거래처를 확보함.
출처 : 에프앤가이드"
씨티케이,완제 화장품 (색조 및 기초),기타 화학제품 제조업,"기업개요
2001년 설립된 동사는 수십년간 화장품 패키지 수출업을 영위하면서 색조 화장품 시장의 선진시장인 미국 현지 화장품 트렌드에 대한 스터디를 선행할 수 있었음.
현재 동사는 무공장제조업체로서 기획, 마케팅 및 연구개발의 핵심역량에 기반을 두고 있음.
2008년 미국에 진출하여 제품의 기획에서부터 고객사의 최종 판매까지의 전과정을 Coordinate 해주는 Turn-key 방식의 Full Service 사업을 국내 최초로 개시.
출처 : 에프앤가이드"
아이스크림에듀,아이스크림홈런,"서적, 잡지 및 기타 인쇄물 출판업","기업개요
동사는 현재 학생들을 대상으로 자기주도학습 프로그램 '아이스크림홈런'을 주 사업으로 영위하고 있음.
현재 동사는 가정학습모델인 홈런을 기반으로 공부방 등 다양한 채널로 사업을 확장 중이며 타깃 고객 연령대를 중고등 및 유아 연령대로 확장하고 글로벌 진출을 준비하고 있음.
'아이스크림홈런'을 기반으로 중등대상의 '홈런중등', 예비초등생 대상의 '리틀홈런', 공부방용 '홈런 스마트 학습센터' 등으로 서비스 영역 확장.
출처 : 에프앤가이드"
에브리봇,"물걸레 로봇청소기, 흡입형 로봇청소기",가정용 기기 제조업,"기업개요
동사는 지능형 로봇의 제조 및 판매를 주된 사업목적으로 하고 있으며, 현재는 자율주행 기술에 기반한 로봇청소기의 개발과 제조·판매 사업을 주로 영위하고 있음.
EDGE 모델은 우수한 성능과 가격경쟁력으로, 2019년 출시 이후 국내 로봇청소기 시장점유율 3년 연속 1위를 기록하고 있음.
2020년 Amazon을 통한 본격적인 해외 진출을 시작하여 해외 온라인 시장 진출 확대에 집중하고 있음.
출처 : 에프앤가이드"
에스제이그룹,"캉골 가방/모자, 헬렌카민스키 모자","가죽, 가방 및 유사제품 제조업","기업개요
동사는 2008년 3월 설립되었으며, 의류 및 잡화 제조 및 판매 사업을 주요 사업으로 영위.
2008년 캉골 모자 독점 수입 판매를 시작으로 2011년 캉골 브랜드 마스터 라이선스를 획득하였으며, 2018년 종속회사 에스제이키즈에서 캉골키즈를 런칭하여 주요 백화점에서 유아동 모자, 가방, 의류 판매를 시작.
자체 개발한 패션 편집브랜드 LE CONTE DES CONTES와 공간 플랫폼 LCDC SEOUL를 전개하고 있음.
출처 : 에프앤가이드"
오로라,"캐릭터디자인,캐릭터완구 등",전문디자인업,"기업개요
동사는 1981년 설립된 오로라무역상사를 모태로 1985년 법인 전환함. 캐릭터디자인 전문기업으로서 캐릭터디자인을 개발하고 캐릭터완구를 상품화하여 국내외 시장에 브랜드마케팅을 하는 글로벌 다국적 회사임.
인도네시아와 중국의 생산법인에서 제품을 생산/공급하고 해외 판매법인과 디스트리뷰터를 통하여 해외시장에 판매하고 있음.
캐릭터의 개발은 캐릭터가 갖는 ""One Source Multi Use"" 의 특성상 다양한 분야에서 이루어 짐.
출처 : 에프앤가이드"
오텍,"냉동 및 내장탑차, 앰블란스",자동차 재제조 부품 제조업,"기업개요
동사는 1991년 7월에 셀보로 설립되었으며, 이후 오텍으로 사명을 변경하였으며 2003년 11월에 코스닥 시장에 등록함.
동사는 특수차량 제조 전문기업으로서 최첨단 음압 앰뷸런스와 한국형 앰뷸런스, 복지차량, 암검진 및 전문 진료차량, 특수 물류차량, 의료기기, 기타 자동차부품을 생산하는 기업임.
종속회사인 오텍캐리어는 가정용 및 상업용 냉난방기기, 산업용 에어컨, 공조기기를 생산하는 기업임.
출처 : 에프앤가이드"
위닉스,일반목적용 기계제조업,가정용 기기 제조업,"기업개요
동사는 공기청정기, 의류건조기, 제습기 등의 친환경 생활가전 제품과 냉장고, 에어컨용 열교환기를 생산, 판매하는 업체로서 안정적인 사업기반을 유지해가고 있음.
동사 주력 제품인 공기청정기, 제습기 등의 계절성 제품 수요에 보완하여, 팬히터 등 겨울용 상품을 판매하고 있음.
동사의 중국, 태국 해외법인에서는 완제품 제조와 열교환기를 제조, 판매하며 미국과 유럽 해외법인은 본사의 생활가전 완제품을 현지에 판매하고 있음.
출처 : 에프앤가이드"
코스메카코리아,"화장품 OEM, ODM",기타 화학제품 제조업,"기업개요
화장품 주문자 표시 제조 및 판매, 개발 등을 하는 동사는 기초화장품의 ODM(생산자 개발방식) 제조 및 OEM(주문자 상표부착 방식) 제조를 주요 사업으로 함.
동사는 국내 최초 3중 기능성 BB크림을 개발한 화장품 회사이며, 현재 연구개발 인력이 전체의 약 40% 수준임.
2018년 미국 뉴저지에 본사를 두고 있는 잉글우드랩을 인수하며, 한국, 중국, 미국에 생산거점을 확보함.
출처 : 에프앤가이드"
한일단조,단조품,자동차 신품 부품 제조업,"기업개요
1966년 설립된, 산업통상자원부로부터 자동차부품(단조품)국산화, 계열화, 전문공장으로 지정된 업체임.
첨단 정밀 자동차 부품인 AXLE SHAFT 및 SPINDLE류를 국내ㆍ외에 공급하고 있으며 또한, 방위산업분야의 유도탄 탄체, 탄두 및 중장비 부품ㆍ조선, 항공산업 부품 등을 생산ㆍ공급함.
국내 주요 자동차와 방산업체는 물론, 세계적으로 유명한 자동차 부품 및 완성차 제조업체를 거래처로 확보하고 있음.
출처 : 에프앤가이드"
형지I&C,"의복, 악세사리",봉제의복 제조업,"기업개요
동사는 의류의 제조(외주가공) 및 도소매 등 의류사업을 영위함.
자사 브랜드로 국내 대표 셔츠 브랜드 'YEZAC'과 기성 남성복 최초의 컬렉션 브랜드 'BON', 고감도 커리어 여성복 'Carries Note'이 있음.
프렌치 컨템포러리 여성복 'BON:E'을 보유하고 있으며, 오프라인(국내 백화점, 아울렛, 가두점(대리점))과 온라인에 영업기반을 두고 있음.
출처 : 에프앤가이드"
F&F,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",봉제의복 제조업,"기업개요
에프앤에프(F&F)는 1992년 창립되어 MLB, 디스커버리 익스페디션 등의 대표 브랜드를 배출한 한국의 패션 기업임.
2021년 5월 인적분할하여 지주회사인 ‘F&F 홀딩스’ 와 패션사업 회사인 ‘F&F’ 로 나뉘어졌으며, 디지털 트랜스포메이션을 통한 혁신적인 패션 시스템으로 글로벌 브랜드를 육성함.
최근 유럽에서 인지도가 높은 글로벌 테니스 스포츠웨어 브랜드를 인수하여 글로벌 테니스 브랜드로의 성장을 계획하고 있음.
출처 : 에프앤가이드"
넥센타이어,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조",고무제품 제조업,"기업개요
1958년 4월 11일에 설립되었으며, 1976년 5월 19일 유가증권시장에 상장됨.
동사는 전세계 약 120개국의 교체용 타이어 및 신차용 타이어 유통/판매 활동 중이며, 판매경로는 국내(19%)와 해외(81%)로 나뉘어짐.
세계 각 지역별 고객과 시장 수요에 맞춰 제품화 작업을 지속하는 한편 제품의 기술경쟁력을 지속적으로 향상시킴으로써 완성차 업체의 엄격한 요구 기술 수준을 달성, 신규 OE 공급을 확장.
출처 : 에프앤가이드"
디아이씨,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",자동차 신품 부품 제조업,"기업개요
동사는 자동차부품, 중장비(지게차, 굴삭기)부품, MOTORCYCLE 부품 등을 제조, 판매.
설립 초기 농기계부품을 주로 생산하였으나 연구개발과 다년간 축적된 기술을 바탕으로 생산품목을 자동차부품, 중장비부품, Motorcycle부품 분야로 점차 확대하며 국내 최고의 Gear Maker로 성장.
대표적 수출품인 Motorcycle용 고성능 Engine 및 Transmission은 대량 생산 체제를 갖추고 있음.
출처 : 에프앤가이드"
롯데관광개발,"국내외여행알선,관광개발,전세운수,항공권매매대행",여행사 및 기타 여행보조 서비스업,"기업개요
동사는 2020년 12월, 국내 첫 도심형 복합리조트인 제주 드림타워 복합리조트를 오픈하며 대한민국 대표 관광레저 기업으로 발돋움하였음.
국내 단일 호텔 중 최대 규모인 ‘그랜드 하얏트 제주’, ‘드림타워 카지노’, ‘한컬렉션’ K패션몰을 갖춤.
동사는 1971년 설립 이후 국내외 여행업, 크루즈, 면세점, 최초 금탑산업훈장 수상, 최초 KOSPI 주식 상장 등을 이루었음.
출처 : 에프앤가이드"
부산주공,"자동차부품(엔진부품,조향장치부품,브레이장치부품,오토미셧부품) 제조,도매/부동산 임대",자동차 신품 부품 제조업,"기업개요
1967년 4월 자동차부품 제조 및 가공업을 주사업목적으로 설립되었으며, 1975년 유가증권시장에 상장함.
동사는 제철, 제강, 특수강, 주물업 및 압연과 기계공업, 자동차부품제조 및 가공업, 금속기계가공업, 수출입업, 부동산임대업 등을 주요 사업으로 영위하고 있음.
동사는 완성부품의 매출 비중을 높이기 위하여 가공설비의 확충 및 신기술 개발에 주력하고 있음.
출처 : 에프앤가이드"
서연,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",기타 금융업,"기업개요
동사는 투자사업부문을 담당하는 ㈜서연(존속법인)과 자동차 부품제조 부문의 (주)서연이화(신설법인)로 2014년 7월 인적분할을 통해 다른 회사 주식을 소유함.
현재 동사는 ㈜서연이화, ㈜서연탑메탈, ㈜서연인테크, ㈜서연씨엔에프 등 11개의 국내외 회사 지분을 보유하고 있음.
현재 당사는 공정거래위원회의 승인을 받은 지주회사로 자회사로부터 전산서비스 수수료, 임대료, 경영자문료, 브랜드로열티 및 배당금 등으로 수익을 창출.
출처 : 에프앤가이드"
세우글로벌,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",기타 전문 도매업,"기업개요
동사는 SABIC INNOVATIVE PLASTICS 국내대리점 및 SOLVAY, BASF 등 많은 업체와 플라스틱원료의 도,소매사업을 영위하고 있음.
세계적인 플라스틱생산업체인 SABIC INNOVATIVE의 국내 대리점임.
세계유수의 생산업체들인 INEOS STYROLUTION, BASF, POLYPLASTICS, DSM, TRINSEO, SIBUR 등 많은 업체와 거래하고 있음.
출처 : 에프앤가이드"
신성통상,"의류,악세사리(모자,벨트,가방) 도매/의류 제조",기타 전문 도매업,"기업개요
동사는 1968년 설립된 이후 니트의류 수출기업으로서 주문자상표부착(OEM)방식의 수출을 영위, 현재 Target, WalMart 등 대형 Buyer 위주로 영업을 전개하고 있으며, 신규 Buyer 확보함.
동사의 핵심 생산기지인 Nicaragua 중남미 현지법인과 더불어 Vietnam에 소재한 현지법인에 대규모 신·증설을 추진.
신규 Buyer와의 Direct 영업을 통해 수익성을 개선함으로서 활발한 영업을 전개.
출처 : 에프앤가이드"
영원무역,스포츠의류,상품 종합 도매업,"기업개요
2009년 7월 영원무역홀딩스와 인적분할을 통해 설립되었음.
약 40여개의 해외 유명 아웃도어 및 스포츠 브랜드 바이어들로부터 주문을 받아 OEM 방식으로 생산하여 수출함.
아웃도어, 스포츠의류, 신발, Backpack, 특수기능 원단 등을 생산·수출하는 제조OEM 사업, 프리미엄 자전거와 스포츠용품을 유통하는 SCOTT 사업, 아웃도어 브랜드 제품을 유통하는 기타 사업부문으로 운영됨.
출처 : 에프앤가이드"
영원무역홀딩스,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제",기타 금융업,"기업개요
동사는 2009년 7월 1일 회사 분할을 통해 지주회사로서 존속하게 되었고, 사업회사인 영원무역을 통해 아웃도어 및 스포츠 의류, 신발, 백팩의 제조, 수출 및 유통사업을 영위함.
사업회사인 영원아웃도어는 국내에서 노스페이스 브랜드 리테일 사업을 영위하고 있음.
또한 방글라데시에서는 사업회사 KEPZ를 통해 2012년부터 신발 및 의류용 생산공장 부지와 기반시설을 제공하면서 본격적으로 공단개발을 실행.
출처 : 에프앤가이드"
