Company,items,industry,description
리더스코스메틱,화장품,기타 화학제품 제조업,"기업개요
1986년 설립되어, 2011년 11월 리더스코스메틱과 합병하여 화장품 제조 및 판매 사업을 영위하고 있음. 2022년 4월 산성피앤씨를 흡수합병함.
국내외 병원을 운영 중인 리더스 피부과의 임상 경험 및 노하우를 토대로 설립된 코스메슈티컬 전문 기업으로 마스크팩을 포함한 기초 라인 제품을 판매하고 있음.
골판지원단을 구매하여 골판지 상자를 재가공하는 지함소 및 골판지상자 최종수요자를 대상으로 판매하고 있음.
출처 : 에프앤가이드"
무림SP,"아트지,CCP지","펄프, 종이 및 판지 제조업","기업개요
동사의 사업부문은 아트지, 백상지 등 지류의 제조 및 판매하는 제조부문, 물류창고업을 영위하는 기타부문으로 구분됨.
동사는 백상지, 아트지, CCP(Cast Coated Paper), 기타지, 상품 등 다품종 소량생산에 따른 다양한 지종으로 매출이 이뤄지며 개별 지종별로 다수의 1위 제품들을 생산/판매하고 있음.
고수익지종으로의 매출을 증대하여 수익성을 극대화하고 있으며, 전체 매출액의 약 89%를 내수판매가 차지함.
출처 : 에프앤가이드"
삼륭물산,카톤팩,"골판지, 종이 상자 및 종이용기 제조업","기업개요
동사는 위생용 포장용기를 제조 및 판매할 목적으로 1980년 8월 25일에 설립되어 1992년 12월 22일 코스닥증권시장에 상장함.
동사의 주 사업은 위생용 포장용기(액체음료 용기) 제조 및 판매를 목적으로 하고 있으며 부 사업으로는 임대업을 겸업하고 있음.
주요 종속회사 에스알케미칼은 합성도료 관련 제품을 연구하고 있으며 종속회사 에스알테크노팩은 식품용기 제조 및 판매를 목적으로 하고 있음.
출처 : 에프앤가이드"
삼보산업,알미늄괴,1차 비철금속 제조업,"기업개요
동사와 삼보오토(종속회사) 모두 알루미늄합금괴 및 자동차부품의 제조 및 판매를 영위함.
지배회사인 동사는 사용된 알루미늄을 수거 후 재용해한 뒤 알루미늄 합금 형태 제품으로 생산하며 동사의 제품은 대부분 자동차 부품 소재용으로 사용됨.
종속회사 삼보오토는 다이캐스팅 공법을 통해 자동차부품을 생산 및 판매하고 있으 아연, 알루미늄, 주석, 구리, 마그네슘 등의 합금을 사용함.
출처 : 에프앤가이드"
세토피아,보안솔루션 개발 외,1차 철강 제조업,"기업개요
동사는 정보보안솔루션을 개발하고 공급하는 사업분야와 코로나 진단기, 진단키트와 개인용 혈당측정기, 측정기에 사용되는 혈당측정지 등의 해외 수출 사업을 영위하고 있음.
동사의 사업부문은 크게 철강사업부, Security사업부, 서비스사업부로 나눌 수 있음.
Security사업부는 전체 산업군을 대상으로 하는 DLP솔루션, 보안USB관리솔루션, 개인정보보호솔루션 제품을 보유하고 있음.
출처 : 에프앤가이드"
신스틸,"컬러강판, 아연도금강판 등 강판류",1차 철강 제조업,"기업개요
동사는 칼라강판을 비롯한 강판류 및 기타 철강재를 고객의 요구에 맞게 절단 및 전단하여 판매하는 철강코일센터(Steel Service Center, SSC) 비즈니스를 주요 사업으로 영위하고 있음.
주요 제품은 칼라강판이며, 이외에도 아연도금강판, 냉간압연강판 등의 강판류와 기타 철강재를 가공 및 유통하고 있음.
해외 신시장 진출 및 해외 고객 기반을 넓히기 위해 철강재의 상품유통 및 보관 서비스를 함께 제공하고 있음.
출처 : 에프앤가이드"
엔터파트너즈,"컴퓨터, 복사기 등의 부품",플라스틱제품 제조업,"기업개요
중대형 사출부품 및 금형의 제조 및 판매 등을 영위할 목적으로 1978년 설립되어 휴대폰부품 및 휴대폰부품 금형의 제조를 주력으로 하고 있으며 2002년 1월에 코스닥시장에 상장함.
자동차 부품 사업을 신규로 추진중이나 개발과정이 엄격하고 신규 품목 도입의 지연으로 직접적인 매출확대 기여도는 미흡.
LG전자 휴대폰 사업부문과의 거래 중단으로 신규 아이템 및 납품처 발굴, 합병이 완료된 외식 프랜차이즈 사업 확대를 추진중임.
출처 : 에프앤가이드"
오공,"접착제,씰란트,광택제,연마제",기타 화학제품 제조업,"기업개요
동사는 1962년 설립되어 2000년 8월 코스닥 시장에 상장됨. 접착제 및 기타 화학제품 제조, 판매업을 주된 사업으로 영위함.
주요 재화 및 용역으로는 초산비닐수지에멀젼 접착제, 핫멜트접착제, 씰란트 등이 있음.
접착제 시장은 약 2,500 ∼ 3,000억원 규모로 동사의 점유율은 약 15%임. 150여개의 업체가 난립하는 시장 구조를 고려하면 시장점유율이 가장 큰 업체 중 하나임.
출처 : 에프앤가이드"
원일특강,특수강,1차 철강 제조업,"기업개요
동사는 고강도, 고내구성이 요구되는 특수강을 주력으로 판매 및 생산하는 원일특강과 비엠스틸이 있음.
또한 해외법인인 WONILSTEEL VINA(베트남)와 선박엔진, 산업 기자재, 건설 기자재 등 자유단조사업을 영위하는 해원단조 등으로 구성된 특수강 전문회사임.
프라스틱제품금형, 각종 하우징, 블로우 금형, 고무금형, 다이캐스팅 금형, 압출 다이스, 햄머다이스 등을 주요 제품으로 함.
출처 : 에프앤가이드"
펌텍코리아,화장품 용기,플라스틱제품 제조업,"기업개요
동사는 2001년 8월 10일 펌프 기반의 플라스틱 용기 제조 및 판매를 주 목적으로 설립되었으며 현재는 주로 화장품 용기를 판매하고 있음.
펌프 및 용기류, 튜브류, 콤팩트류, 스포이드류, 스틱류 등의 용기를 제조판매하고 있으며, 화장품 외 생활용품 등의 용기로 제품 포트폴리오를 확장 중임.
주로 생산하는 품목은 포장재로써 내용물을 보호하는 기본적인 기능에 사용의 편리성과 심미성을 두루 갖춘 화장품 용기임.
출처 : 에프앤가이드"
포스코엠텍,철강포장용역 및 Al탈산제 생산,1차 철강 제조업,"기업개요
1973년 12월 삼정강업주식회사로 시작하여 포스코에서 생산되는 철강제품의 포장을 수행하고 있음.
2012년부터는 철강제품 포장 및 탈산제 공급 뿐만 아니라 포스코 페로망간공장, 동판재공장 등을 위탁운영하며 해당 역량을 확대하고 있음.
매출은 포장작업 55%, 철강원료 31%, 엔지니어링 3% 등으로 이루어져 있으며 추진하였거나, 새로 추진하기로 구체화된 신규사업은 없음.
출처 : 에프앤가이드"
한일화학,산화아연,기초 화학물질 제조업,"기업개요
동사는 1972년 3월 28일에 설립되었으며, 아연화(Zinc Oxide)로 주사업을 이루어가고 있으며, 연결대상 종속회사로 중국에 위치한 한일화공 유한회사가 있음.
아연화는 고무공업, 도료, 세라믹, 요업, 사료, 화장품 등 다양한 산업의 기초원료로 사용되는 자재임.
아연화 시장에서 동사는 안정된 영업상의 지위와 우월한 품질보증능력을 바탕으로 지속적으로 업계 선두의 점유율을 유지하고 있음.
출처 : 에프앤가이드"
남선알미늄,알미늄샷시 제조/환경사업,1차 비철금속 제조업,"기업개요
동사의 사업은 알루미늄 창호, PVC 창호, 주택건설산업을 영위하는 알미늄 사업부문, Bumper, 금형제조를 담당하는 자동차 사업부문, 국내외 투자증권 및 주식소유업을 영위하는 기타 사업부문을 보유.
실내인테리어 기능을 강화한 알루미늄 중문제품과 광폭 폴리아미드를 사용한 단열강화제품, 다수의 시스템 창호를 출시.
동사는 한국지엠에 Bumper를 주력으로 납품하고 있으며, 경쟁업체는 크레아임.
출처 : 에프앤가이드"
대한유화,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",기초 화학물질 제조업,"기업개요
1970년 설립되어 에틸렌 등 올레핀류 및 기초유분제품, EO/EG 등을 생산하며, 울산공장에서 합성수지 원료로 주로 사용하고 일부는 판매하고 있음.
울산, 온산의 석유화학공업단지에 수직 계열화된 생산시설을 보유하고 있어 에틸렌, 프로필렌 시황 변화에 상관없이 안정적으로 원료를 공급받을 수 있음.
2개의 공장은 HDPE와 PP를 서로 선택적으로 생산할 수 있는 시스템이어서 합성수지 시황에 따른 탄력적운영으로 이익 극대화가 가능함.
출처 : 에프앤가이드"
동방아그로,"농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매","비료, 농약 및 살균, 살충제 제조업","기업개요
농업용 약제의 제조 및 가공판매업을 주사업 목적으로 하는 동사는 1971년에 설립되었으며 금속분말을 제조/판매하는 나노바이오를 자회사로 보유.
시장 수요에 대응하여 유액제, 분제, 수화제 등 다양한 제형의 농약 및 비료를 생산하여 공급하고 있으며 수입을 통한 취급 품목 다양화에 적극적.
고객이 요구하는 선호 제형 및 다양한 혼합제 등을 생산하기 위하여 자동화 생산체계를 구축했으며 다기능 친환경 비료 개발 등으로 제품 다각화 추진.
출처 : 에프앤가이드"
동성케미컬,,회사 본부 및 경영 컨설팅 서비스업,"기업개요
동사는 2008년 (주)동성화학으로부터 분할 설립되어 지주회사업을 영위하고 있으며, 2015년 종속기업인 주식회사 동성하이켐과의 합병을 통해 현재는 석유화학제품 및 유기과산화물 제품 제조업을 함께 영위하고 있음.
2021년 4월 1일을 합병기일로 하여 주식회사 동성화학을 흡수합병하였음.
사업부문은 석유화학 사업 및 정밀화학 사업, 우레탄 사업, 건축용 SMC 시트 제조 판매사업, 폴리우레탄 수지 제품 제조, 판매사업 등이 있음.
출처 : 에프앤가이드"
동양철관,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1차 철강 제조업,"기업개요
지배회사인 동사는 1973년에 설립되어 국내 주요 상수도 사업용 수도관을 공급해 왔으며, 1990년에 들어서 가스 및 석유 수송용 강관 전용 충주공장을 세워 전국의 가스 주 배관망 건설용 강관을 공급하고 있음.
주요 종속회사인 케이비아이알로이는 알로이(Alloy)는 합금이라는 뜻으로, 순도 99.9%의 전기동에 크롬, 베릴륨, 지르코늄 등을 배합하여 합금동을 생산하는 사업을 영위하고 있음.
출처 : 에프앤가이드"
동원시스템즈,포장용 플라스틱제품 제조 외,플라스틱제품 제조업,"기업개요
지배기업은 1980년 5월 10일자로 설립되어 각종 포장재와 알미늄을 제조, 가공 및 판매하고 있음.
동사의 종속기업으로는 연포장재 제조 판매업을 영위하는 Tan Tien Plastic Packaging JointStock Company가 있음.
또한 포장재 제조 판매업, 제관 제조 및 판매, 기타지주회사인 NCK Logistics Holding 등을 종속회사로 보유함.
출처 : 에프앤가이드"
삼영무역,"화공약품, 안경렌즈",기타 전문 도매업,"기업개요
1959년 10월 설립된 동사는 자동차부품 및 화공약품 판매사업과 관계사인 케미그라스에서 생산한 플라스틱렌즈를 수출하는 안경렌즈 사업을 영위.
화공약품 판매업은 창립이래 50여년간의 영업 노하우를 바탕으로 안정적인 공급망과 다양한 취급상품 및 판매처를 확보하여 업계 선두 위치를 고수하고 있음.
자동차부품사업은 라디에이터그릴, 엠블럼/레터링, 휠캡 등을 사출/도금/도장/조립 공정을 통해 완성차 및 1차벤더 업체로 납품하는 형태임.
출처 : 에프앤가이드"
성보화학,"완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매","비료, 농약 및 살균, 살충제 제조업","기업개요
동사는 1961년 설립되어 작물보호제 제조 및 판매사업을 영위하고 있으며, 1976년 유가증권시장에 상장되었음.
작물보호제는 살충제, 살충살균제, 제초제, 살균제 등으로 세분화되며, 농민 대상의 도소매 위주이므로 춘·하절기에 매출이 집중되는 계절적 특수성을 가지고 있음.
농수산물 수입 개방과 작물보호제 원제 수입자유화 조치로 인하여 어려움이 상존하고 있으나, 품질개선과 신제품 개발 등으로 대외 경쟁력 강화에 힘쓰고 있음.
출처 : 에프앤가이드"
송원산업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",기타 화학제품 제조업,"기업개요
동사는 1965년 화학제품의 제조, 가공 및 판매를 위해 송원산업주식회사로 설립되었으며, 1977년 유가증권시장에 상장됨.
동사의 주사업은 폴리머 안정제 및 코팅제, 연료첨가제 등 화학제품 제조, 가공 및 판매이며, PVC안정제, 가소제, 고흡수성수지 등 합성수지 사업 또한 영위 중임.
폴리머안정제는 OLEFIN계 및 STYRENE계 수지 등에 사용되고 있으며, 동사가 20% 이상의 세계시장 수요점유율을 차지하고 있음.
출처 : 에프앤가이드"
아주스틸,"프리미엄 가전용 고품질 컬러강판, 건자재 등",1차 철강 제조업,"기업개요
동사는 Premium 영상가전(TV)용 컬러강판과 Premium 생활가전(냉장고, 세탁기, 오븐, 식기세척기 등)용 컬러강판 등을 개발 및 생산, 판매를 주요사업으로 영위.
본사에서 보유하고 있는 설비 및 생산기술을 기반으로 삼성전자와 LG전자 등에 프리미엄급 가전제품용 컬러 강판을 납품.
해외투자를 진행함에 따라 당사는 관련 해외거점을 기반으로 주요고객사의 Needs 에 부합하는 솔루션을 제공
출처 : 에프앤가이드"
애경케미칼,오르토프탈산디옥틸,기초 화학물질 제조업,"기업개요
동사는 2012년 설립되어 무수프탈산, 가소제 및 무수마레인등의 제조 및 판매업 영위하고 있음.
2021년 애경화학과 에이케이켐텍을 흡수합병하며 가소제사업부문과 합성수지사업부문, 생활화학사업부문과 바이오&에너지사업부문 총 4개의 전략적 영업부문으로 사업구조를 확장하였음.
주요 제품으로는 무수프탈산과 가소제 등과 정제글리세린, 계면활성제 등, PU 및 코팅용수지 등이 있고 바이오디젤 및 바이오중유 등이 있음.
출처 : 에프앤가이드"
영흥,와이어로프 등,1차 철강 제조업,"기업개요
동사는 와이어로프, 와이어, PC강연선등과 같은 선재 2차 제품을 생산 및 판매하는 철강사업부문과 자동차용 스프링 등을 제조, 판매하는 자동차부품사업부문이 있음.
또한 운송 및 하역서비스를 제공하는 물류사업부문, 철강등 금속물의 방청 방습 포장재를 제조하는 포장재사업 부문, 냉간압조용선재(CHQ Wire) 및 STEEL BAR를 제조, 판매하는 냉간선재사업부문을 보유함.
출처 : 에프앤가이드"
유니드,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매",기초 화학물질 제조업,"기업개요
동사는 1980년 5월 10일에 '한국알카리화학 주식회사'로 설립되어 2004년 12월 3일 유가증권시장에 상장됨.
동사의 주요사업 내용으로는 가성칼륨, 탄산칼륨 등 화학제품의 제조 및 판매, 증기 및 온수공급, 발전전기의 제조 및 판매, 산림개발 및 조림사업 등이 있음.
보드 사업부와 관련하여 동사의 주요 고객은 전국 각 지역의 건자재 도매업체 및 가구 제조업체임.
출처 : 에프앤가이드"
이구산업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1차 비철금속 제조업,"기업개요
동사는 1968년 9월에 산업용 동판 제조 및 판매를 목적으로 설립되었으며, 1995년 8월 18일자로 주식을 한국증권선물거래소에 상장함.
주요 매출 품목은 커넥터(연결 단자), 터미널, 배터리용 단자, 전장제품 등 자동차 부품 소재로 쓰이는 동 제품임.
주 생산품인 동, 황동, 인청동은 내수 시장에서 확고한 기반을 다져왔고, 시장 주도를 위해 생산 효율성 강화, 적기공급 등으로 목표로 노력을 기울이고 있음.
출처 : 에프앤가이드"
진양홀딩스,"투자,경영컨설팅",플라스틱제품 제조업,"기업개요
동사는 진양산업(주), 진양화학(주), 진양폴리우레탄(주) 등의 지주회사로서 현재 8개의 자회사 및 6개의 손자회사를 두고 있음.
동사는 지주사업을 통해 브랜드 수익, 경영자문 수익, 배당 수익, 임대 수익등을 주된 영업활동으로 영위하고 있으며, 자회사를 통해 플라스틱제품제조업, 자동차부품제조업, 부동산업 등을 영위하고 있음.
자회사에서 생산하는 제품으로는 합성수지, 플라스틱 발포성형, 폴리우레탄폼, 자동차 부품 등이 있음.
출처 : 에프앤가이드"
진양화학,"레쟈,바닥재 제조",플라스틱제품 제조업,"기업개요
동사는 2001년 1월 3일 (주)진양으로 부터 합성수지 사업부문을 분할하여 설립되었으며, 2001년 1월 29일 유가증권시장에 상장됨.
PVC바닥장식재, 합성피혁 등의 사업을 영위하고 있으며, 주요제품은 바닥재, 인조피혁, 천막지, 자동차용원단 등임.
동사의 주요 매출처는 코오롱글로텍(주)과 KOMLOG IMPORTACAO LTDA, 건자재 관련 대리점 등임.
출처 : 에프앤가이드"
코스모신소재,"이차전지양극활물질,기능성필름",기타 화학제품 제조업,"기업개요
동사는 1967년 설립되어 기능성필름(이형필름, 점착필름, 인슐레이션필름)과 2차전지용 양극활물질, 토너, 토너용 자성체 등을 제조 판매하는 사업을 영위하고 있음.
NCM 양극활물질 사업은 시장확대와 고객사의 요구에 맞춰 지속적으로 확대할 계획이며, MLCC용 이형필름도 전방 산업이 지속적으로 확대되는 추세라 3공장을 증설함.
삼성전기, 삼성SDI 등의 메이저브랜드들이 최대 매출처임.
출처 : 에프앤가이드"
하이스틸,"강관 제조,도매",1차 철강 제조업,"기업개요
동사는 2003년 한일철강(주)로부터 인적분할하여 설립되었으며, 강관 제품을 제조, 판매하는 사업을 영위하고 있음.
2009년도 당진공장 준공으로 기존 ERW 강관에서 SAW강관까지 생산하는 생산체제를 갖춤으로서, 세경관, 소경관부터 원유, 가스수송이 가능한 60인치 대구경 후육강관까지 다양한 제품을 생산하게 되었음.
종속회사로는 HISTEEL PIPE&TUBE INC., (주)하이파워 등이 있음.
출처 : 에프앤가이드"
한국주강,"주강,주물 제조,도매",특수 목적용 기계 제조업,"기업개요
동사는 1987년 8월 26일에 설립되었으며, 1997년 7월 18일 발행주식을 한국증권선물거래소가 개설하는 유가증권시장에 상장한 주권상장법인임.
주강은 압연, 압출 또는 단조 등의 방법으로 제조할 수 없는 기계의 구성부분과 같이 비교적 복잡한 형상의 제품 제조에 널리 쓰이고 있음.
단위중량 50톤 이상의 대형품을 제조 판매하는 회사는 두산중공업에 이어 동사가 업계 2위의 위치에 있음.
출처 : 에프앤가이드"
한솔홀딩스,"지주회사,경영자문컨설팅",기타 금융업,"기업개요
동사는 별도의 사업을 영위하지 않는 순수지주회사로서 주요 수익은 한솔브랜드의 사용자로부터 수취하는 상표사용수익, 경영자문 제공을 통한 경영자문수익, 자회사 등으로부터 수취하는 배당금수익이 있음.
지류유통 부문 크게 인쇄용지 및 특수지, 산업용지 및 기타로 구분되는 상품을 매입하여 판매하는 사업구조를 지니고 있음.
중장기적으로 제지 기술을 응용한 첨단 신소재 분야로 사업 영역을 확대하는 계획을 추진.
출처 : 에프앤가이드"
KBG,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)",합성고무 및 플라스틱 물질 제조업,"기업개요
동사는 2001년 설립되어 2019년 코스닥시장에 상장하여 실리콘 소재 사업을 영위하고 있으며, 이와 더불어 정밀화학/바이오 사업을 일부 영위하고 있음.
핵심 제품은 실란 모노머, 실리콘 레진&폴리머, 실리콘 융합 소재이고 주요 거래처는 바커케미칼코리아, wacker chemical, Dow, KCC실리콘 등이 있음.
사업영역 확대로 계열화 사업을 추진하여 현재는 주력사업인 실리콘 사업 부문과 정밀화학 사업 부문을 추가함.
출처 : 에프앤가이드"
KCI,"폴리머,레진,계면활성제",기타 화학제품 제조업,"기업개요
동사는 샴푸와 린스의 고급첨가물로 쓰이는 폴리머와 계면활성제 등을 제조할 목적으로 1991년 7월 13일에 설립됨.
주요 사업의 내용은 샴푸의 원료로 사용되는 폴리머, 린스의 원료인 양이온계면활성제, 메틸글루세스, MPC유도체 등을 연구, 생산하고 있음.
동사는 삼양계열에 속한 18여개 계열사 중 하나이며, 2018년 4월 12일을 합병기일로 100% 자회사 오엔오케미칼을 흡수합병함.
출처 : 에프앤가이드"
국일신동,황동봉,1차 비철금속 제조업,"기업개요
동사는 1993년 설립된 동합금계열 비철전문 제조업체로서 주 생산품은 황동봉이며 그외 철동합금코일 등을 생산하고 있음.
현재 동사에서 생산되고 있는 제품은 황동봉,동SLAB,철동합금코일 및 석도금제품, 동볼을 생산하여 수요업체에 공급을 하고 있음.
황동봉시장은 국내 시장규모가 협소한 관계로 잉여 생산 분의 대부분을 수출에 의존하고 있으며, 동사에서도 내수와 수출을 병행하고 있음.
출처 : 에프앤가이드"
나노,SCR촉매,기초 화학물질 제조업,"기업개요
동사는 1999년 4월 12일에 설립되어 촉매제품 제조 판매를 주요 활동으로 영위하고 있음.
환경산업의 분야 중에서 대기 중의 오염물질인 질소산화물(NOx, Nitrogen Oxides)을 촉매를 이용해 제거하는 '질소 산화물 제거(De-NOx)' 산업에 속해 있음.
동사는 국내 탈질촉매 공급 1위의 지위를 바탕으로 선진 및 후진 해외 시장에 수출하는 노력을 계속하고 있음.
출처 : 에프앤가이드"
레이크머티리얼즈,"LED, 반도체 소재 및 석유화학촉매",기타 화학제품 제조업,"기업개요
동사는 국내에서는 유일한 TMA 제조 가능 업체임.
유기금속화합물 설계 및 TMA 제조기술을 기반으로 LED, 반도체, 디스플레이, Solar소재 및 석유화학 촉매로 이어지는 사업 포트폴리오를 구축하고 있음.
동사의 매출구성은 반도체소재 약 58.88%, , Solar 소재 약27.98%, 석유화학촉매 약 7.32%, LED소재 약 5.36, 기타 약 0.46%로 이루어져있음.
출처 : 에프앤가이드"
쎄노텍,세라믹 비드,기타 비금속 광물제품 제조업,"기업개요
동사는 국내 최초로 세라믹 비드 양산화에 성공하여 특화된 비드를 전문 생산하고 있음.
동사는 분쇄/분산용 세라믹 비드 사업부(비드 사업부), 용접재료용 플럭스 사업부(플럭스 사업부) 및 분체 사업부로 구성되어 제품을 생산 판매하고 있음.
전세계적인 다양한 용도의 사용 고객들을 확보하고 있어 경기 변동에 따른 영향을 최소화하고 있으며 신사업 분야연구 개발에 지속적인 투자와 사업화를 진행 중임.
출처 : 에프앤가이드"
씨큐브,진주광택안료,기초 화학물질 제조업,"기업개요
동사는 진주광택안료를 생산하는 부품소재전문 기업으로 2000년 설립되었음. 동사의 사업부문은 주 사업부문인 진주광택안료와 신규 사업부문인 컬러 알루미늄/알루미늄 페이스트로 나뉨.
진주광택안료의 적용분야는 크게 산업용, 자동차용, 화장품용으로 분류됨.
알루미늄 페이스트의 시장규모는 현재 2조원 이상의 시장을 형성하고 있으며, 컬러알루미늄 페이스트는 시장이 형성되어 가는 단계임.
출처 : 에프앤가이드"
파버나인,"알루미늄 소재 TV 외관재(프레임, 스탠드)",전자부품 제조업,"기업개요
동사는 1997년 7월 4일에 설립되었으며, 2014년 6월 12일에 코스닥시장 상장을 승인 받아 회사의 주식이 2014년 8월 4일자로 상장되어 코스닥시장에서 매매가 개시됨.
동사는 알루미늄 합금의 정밀가공 및 표면처리를 활용한 TV 외관제품, 디지털 샤이니지 및 의료기기와 국내 및 글로벌기업의 생활가전 제품을 생산하고 있음.
동사의 주요 제품은 알루미늄 합금의 정밀가공과 표면처리를 통한 가전제품 등의 외관기기임.
출처 : 에프앤가이드"
한국알콜,주정,기타 화학제품 제조업,"기업개요
동사는 화학제품 및 주정 등의 제조, 판매 등의 목적으로 1984년 설립되어 1992년 7월 코스닥시장에 상장됨.
지배회사인 동사는 합성주정, 무수주정, 정제주정 등 주정제품과 초산에틸, 초산부틸 등 석유화학제품 외 컬러페이스트, 전자급 정밀화학소재를 제조, 판매하고 있음.
페인트나 도료, 잉크등에서 용제로 사용되는 초산에틸과 초산부틸을 생산하고 있으며, 고순도 제품인 전자급 초산부틸, 전자급 무수주정까지 생산 영역을 확대하였음.
출처 : 에프앤가이드"
KPX홀딩스,지주회사,기초 화학물질 제조업,"기업개요
동사는 KPX케미칼, 진양산업, KPX개발, KPX글로벌, 진양AMC, 진양물산, KPX CHEMICAL(NANJING) 등을 주요 종속회사로 두고 있는 지주회사임.
종속회사들이 영위하는 사업은 PPG부문, 자동차부품부문, 부동산임대부문, 지주부문 및 기타부문 등으로 구성됨.
동사는 PPG 제품을 최초로 국산화하여 국내시장에 공급하였으며, 다양한 용도로 사용되는 500여종의 제품을 함께 공급할 수 있는 국내 동업계 유일의 업체임.
출처 : 에프앤가이드"
LG화학,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",기초 화학물질 제조업,"기업개요
동사는 석유화학 사업부문, 전지 사업부문, 첨단소재 사업부문, 생명과학 사업부문, 공통 및 기타부문의 사업을 영위하고 있음.
연결회사는 2020년 12월 1일 전지 사업부문을 단순·물적분할하여 (주)LG에너지솔루션 및 그 종속기업을 설립함.
동사는 양극재, 엔지니어링 소재, IT소재의 경쟁력을 바탕으로 고부가 제품을 중심으로 한 포트폴리오 전환을 추진 중에 있음.
출처 : 에프앤가이드"
SH에너지화학,"합성수지(PS/EPS,ABS수지) 제조",기초 화학물질 제조업,"기업개요
합성수지 및 기타 플라스틱물질 제조, 가공 및 판매 등을 영위할 목적으로 1958년 5월 9일에 설립, 1985년 12월에 유가증권시장에 상장됨.
2개의 종속회사와 합성수지 등 제조 사업부문, 자원개발 사업부문, 금융투자 사업부문을 영위하고 있음. 자원개발 및 금융투자사업부문의 의미 있는 매출은 발생하지 않고 있음.
나노산화아연 사업을 개시했으나 사업성 결여로 철수하기로 결정하고 자산 양수도 계약을 체결함.
출처 : 에프앤가이드"
WISCOM,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공",플라스틱제품 제조업,"기업개요
동사는 1978년 5월 9일 우신산업주식회사로 설립된 후 1994년 장외거래등록 되었으며, 1996년 11월 22일 유가증권시장에 상장됨.
동사는 화학합성수지 물질제조 및 가공판매업, 플라스틱 제품제조ㆍ가공판매업, 도ㆍ소매 및 부대사업을 목적사업으로 영위하고 있음.
전선용, 자동차 내장용, 건축자재용, 생활가전용 PVC, PE 및 고기능성수지 컴파운드를 생산, 판매하며 LG화학과 LXMMA의 제품제조를 위탁받아 임가공 사업을 함.
출처 : 에프앤가이드"
경인양행,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",기초 화학물질 제조업,"기업개요
동사는 기능성 화학소재 전문기업으로서, 섬유, 전자제품, 식품 등에 사용되는 염료, 잉크 및 정밀화학 소재를 개발, 생산해 왔음.
동사는 염료 개발을 통해 축적된 유기합성 기술을 기반으로 반도체/디스플레이용 전자재료 및 디지털 텍스타일 프린팅용 잉크 제품으로 사업영역을 확장하고 있음.
동사의 계열사인 (주)제이엠씨는 식품첨가물인 사카린을 국내 유일하게 생산하고 있으며, 세계 최고 품질로 음료, 의약품 제조업체 등에 공급하고 있음.
출처 : 에프앤가이드"
대양금속,스테인레스 냉연강판 제조,1차 철강 제조업,"기업개요
동사는 1973년 설립되어 49년간 스테인리스 하나만을 제조해온 기업으로, 1994년 유가증권시장 상장함.
스테인리스 냉간 압연 제품을 제조/판매하고 있으며, 주 제품인 스테인리스 냉연강판은 스테인리스 Hot Coil을 외부 조달하여 자체 냉간 압연 공정을 거쳐 판매하고 있음.
열처리 가공 공정상의 강점과 수요자의 요구에 맞춘 주문 및 계획생산으로 다품종 주문자 요구 제품 생산체계로 경쟁력을 확보함.
출처 : 에프앤가이드"
대창,"황동봉,동합금괴 제조,판매",1차 비철금속 제조업,"기업개요
동사의 주요 제품은 황동 봉 및 동합금 제품이며 주요 생산품인 황동봉은 반도체, 전기, 전자부품, 자동차, 선박, 산업용 기계류 등 첨단 기초소재로써 활용됨.
황동봉 이외에도 황동 관련 일부 상품 및 기타 품목을 매출하고 있음.
내수시장에서 확고한 기반을 다졌으며 아시아 최대 황동봉 수출업체로서 동남아, 호주, 뉴질랜드, 미국, 유럽, 인도 등 약 20여 개국에 수출을 하고 있음.
출처 : 에프앤가이드"
롯데케미칼,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",기초 화학물질 제조업,"기업개요
동사의 기초소재사업은 납사, LPG 등의 원료를 활용하여 기초유분과 모노머, 폴리머 등의 제품을 제조, 판매하며 관련 연구 개발을 진행.
2023년 3월 일진머티리얼즈(주) 인수를 완료하고, 사업 영역을 확대하고 있음.
중국을 포함한 아시아, 유럽 등 다양한 국가로 제품을 수출하고 있으며 현대오일뱅크, GS에너지와의 합작사업을 통해 기존 사업의 경쟁력을 강화함.
출처 : 에프앤가이드"
