Company,items,industry,description
위메이드맥스,실크로드 온라인,소프트웨어 개발 및 공급업,"기업개요
동사는 소프트웨어 개발 및 공급을 목적으로 1997년 설립되었으며, 현재 게임사업부문 단일부문으로 구성되어 있음.
PC온라인게임의 대표 게임으로는 실크로드 온라인이 있으며, 모바일게임의 대표 게임으로는 미르4, 미르4 글로벌, 윈드러너, 맞고의 신, 에브리타운, 두근두근레스토랑, 어비스리움, 당신에게 고양이가 있음.
(주)라이트컨, (주)위메이드커넥트, (주)위메이드넥스트 등의 종속회사통해 서비스를 제공하고 있음.
출처 : 에프앤가이드"
자이언트스텝,"광고VFX, 영상VFX 및 리얼타임 콘텐츠 제작","영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 광고 VFX , 영상 VFX 및 리얼타임 콘텐츠 솔루션에 이르기까지 다양한 콘텐츠를 제작하는 AI기반의 리얼타임 콘텐츠 솔루션 전문기업임.
기존의 아날로그 미디어와 새로운 디지털 미디어의 시각적 결과물을 다양한 클라이언트와 소비자의 요구에 맞춰 리서치, 컨설팅, 기획 및 제작하여 최상의 그래픽 결과물을 만들어 내고 있음.
버추얼 프로덕션 솔루션, 대화 및 반응형 버추얼휴먼OS 제작 등의 사업을 전개하고 있음.
출처 : 에프앤가이드"
캐리소프트,"영상 콘텐츠(30.05%), 공연(29.76%), 키즈카페(17.38%), 커머스(12.77%), 라이선스 및 기타(10.04%)","영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
2014년 10월 유튜브 '캐리와 장난감친구들' 채널을 시작으로 어린이 방송국 '캐리TV'로 성장한 어린이와 가족 콘텐츠IP 전문 기업임.
키즈&패밀리 콘텐츠를 기획, 제작하여 인터넷 동영상 서비스, OTT, IPTV, CATV 등의 다양한 플랫폼에서 자체 채널을 운영.
동사는 2022.2분기 MMORPG 게임 개발사인 ㈜멘티스코와 합작하여 메타버스 블록체인 게임 ’캐리버스‘를 개발하고 있으며 2023.1분기 글로벌 론칭 예정.
출처 : 에프앤가이드"
컴투스,모바일게임,소프트웨어 개발 및 공급업,"기업개요
동사는 1998년 설립되어 모바일게임 개발 및 공급을 주요 영업으로 하고 있음.
현재 미국, 중국, 일본, 대만, 싱가폴, 독일 등에 현지 법인을 두고 전세계 주요 국가에 모바일 게임들을 서비스하고 있음.
동사의 주요 종속회사인 (주)위지윅스튜디오와 그 이하 자회사들은 CG/VFX 기술을 바탕으로 영화, 드라마, 뉴미디어, 공연 및 전시에 이르기까지 온, 오프라인 콘텐츠 기획/제작 서비스를 종합적으로 제공하고 있음.
출처 : 에프앤가이드"
티비씨,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",텔레비전 방송업,"기업개요
동사는 민영방송사로 먼저 서울지역에서 방송 사업을 하던 SBS와 제휴하여 네트워크 프로그램(SBS 편성)으로 약 70%를 편성하고 자체적으로 약30%를 편성 방송하고 있음.
수신료 수익으로 운영되는 KBS1, EBS를 제외한 동사를 포함한 대다수 방송사의 주요 수익은 광고수익임.
동사는 SBS를 키국으로 하여 전국 9개 민영방송사와 공동편성, 협력관계를 유지하고 있음.
출처 : 에프앤가이드"
티쓰리,온라인 및 모바일 게임 등,소프트웨어 개발 및 공급업,"기업개요
동사는 다양한 장르의 게임을 개발 및 서비스하고 있으며, <오디션>, <클럽오디션>, <그라나도 에스파다>, <에이카> 등 글로벌 IP를 기반으로 전세계 여러 국가에 게임 서비스를 제공함.
드론 사업 관련 종속회사인 한빛드론에서는 전 세계 드론시장의 70% 이상을 차지하는 DJI를 통하여 수입한 드론을 국내에서 판매 및 서비스함.
신작 게임 개발 및 e스포츠 대회 활성화 등을 통해 성장동력을 발굴해 나가고 있음.
출처 : 에프앤가이드"
SK텔레콤,"이동전화,무선호출서비스,부가통신",전기 통신업,"기업개요
동사의 사업은 이동전화, 무선데이터, 정보통신사업 등의 무선통신사업, 전화, 초고속인터넷, 데이터 및 통신망 임대서비스 등을 포함한 유선통신사업, 플랫폼 서비스, 인터넷포털 서비스 등의 기타사업으로 구분됨.
시장점유율은 무선통신사업(MVNO제외) 약 4%, 초고속인터넷부문은 약 29%, IPTV부문은 약 31% 수준임.
무선통신사업부문의 매출 비중이 약 75%, 유선통신 및 기타부문이 약 25%의 매출 비중을 차지하고 있음.
출처 : 에프앤가이드"
인스코비,"시계,스마트그리드,도소매,소프트웨어개발",전기 통신업,"기업개요
동사는 1970년 2월 설립되어 MVNO(알뜰폰), 스마트그리드, 시계 제조 및 판매, 바이오 관련 사업을 주요 사업으로 하고 있음.
녹색성장과 관련된 그린에너지 사업으로 스마트그리드사업을 영위하고 있으며 손목시계(오딘, 돌핀 등)제조 및 유통, 바이오사업, MVNO(알뜰폰)사업 등을 영위하고 있음.
동사의 자회사인 프리텔레콤은 국내에서 유일하게 이동통신 3사의 모든 이동통신망을 제공하는 알뜰폰 사업자임.
출처 : 에프앤가이드"
NHN벅스,"디지털음원유통, 온라인음악서비스",소프트웨어 개발 및 공급업,"기업개요
동사는 온라인 음원서비스 및 음원유통을 목적으로 2002년 6월에 설립되었으며, 2010년 4월 인터넷 사업을 영위하는 네오위즈인터넷을 흡수합병함.
음악포털 `벅스`를 통해 디지털 음원서비스(B2C) 및 음원유통(B2B) 사업을 영위하고 있으며, 음악방송 `세이캐스트`를 운영.
2018년 1월에 국내 음원 서비스 업체 중 처음으로 ‘AAC(Advanced Audio Coding) 256kbps 이상’의 음질 서비스를 도입.
출처 : 에프앤가이드"
넥슨게임즈,기업인수합병,소프트웨어 개발 및 공급업,"기업개요
동사는 2013년 5월 6일에 설립된 온라인, 모바일게임 소프트웨어 개발업을 주요 사업으로 영위함.
당사의 주된 사업은 게임 소프트웨어 개발 및 서비스이며, 당사가 개발한 게임콘텐츠를 국내 및 해외에 공급하고 있음.
주요게임으로는 모바일게임 'V4'와 'Blue Archive', 온라인게임 '서든어택(FPS)'등이 전체 매출액의 99%를 차지하고 있으며 신규 게임 개발도 진행 중임.
출처 : 에프앤가이드"
드림어스컴퍼니,온라인 음악 서비스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","기업개요
동사는 1999년 1월 20일 설립되었으며 2003년 12월 19일 코스닥시장에 주식을 상장함.
온라인 음악 서비스, 음반 및 디지털 콘텐츠 유통, 아티스트 MD, 공연 사업, 고음질 오디오 플레이어 및 인공지능 스피커 제조/판매 등을 영위하고 있음.
디바이스 부문은 음향기기(고음질 오디오 재생기기, 고급형 리시버 등)와 가전기기(로봇청소기 등), 영상기기(블랙박스 등) 등 제품 라인업 보유.
출처 : 에프앤가이드"
디어유,"모바일 어플리케이션(DearU bubble, Lysn)",소프트웨어 개발 및 공급업,"기업개요
2020년 2월 동사의 주요 서비스인 ""DearU bubble"" 이라는 아티스트와 프라이빗 한 메시지로 소통하는 서비스를 출시함.
버블서비스는 플랫폼 기반의 팬덤 비즈니스로, 아티스트를 영입하여 프라이빗 메시징 서비스를 제공하고 있으며, 향후 플랫폼의 확장을 통해 마이홈 서비스 등 사업영역 확대 추진 중임.
브라이니클과 합병하면서 기술력을 엔터테인먼트 산업에 접목시켜 ""Lysn(리슨)"" 아티스트 전용 팬 커뮤니티 플랫폼을 런칭함.
출처 : 에프앤가이드"
모비데이즈,기업인수합병,광고업,"기업개요
2014년 5월 설립되었음. 모바일 마케팅 플랫폼 '모비커넥트'를 보유하고 있으며, 마케팅 서비스(퍼포먼스마케팅, 미디어렙)와 마케팅 유관 사업(마케터 생태계 연결)을 영위 중.
동사는 2022년 6월 코스닥 시장에 신규 상장함. 2022년 4월, 모비인터치(마케터채용업)를 연결기준 종속기업으로 신규 설립함.
AdTech/DataTech 기술/데이터 솔루션과 더불어, 신규사업으로 2022년 12월 모비게임즈를 설립 및 출자하였음.
출처 : 에프앤가이드"
액션스퀘어,모바일게임,소프트웨어 개발 및 공급업,"기업개요
액션RPG 장르를 중심으로 수집형RPG, 전략MMORPG, 슈팅 액션 게임을 개발 및 운영함.
모바일 외에도 온라인, 콘솔 등으로 플랫폼을 다변화하면서 신작 게임 개발을 진행하고 있음.
동사의 '삼국블레이드'는 홍콩, 마카오, 동남아시아 등 해외 시장에서도 서비스하고 있으며, '앤빌(ANVIL)'은 SK텔레콤과 퍼블리싱 계약을 체결하여 현재 정식 서비스 오픈을 준비 중에 있음.
출처 : 에프앤가이드"
와이어블,공용기지국건설/관리,전기 통신업,"기업개요
공용 무선기지국(중계망) 전문 업체로서 지상, 지하철 및 각종 터널 구간의 공용 무선기지국(중계망)을 시공, 판매, 운용 및 유지 보수 사업을 영위함.
차별화된 기술력을 바탕으로 기지국(중계망) 공용화를 위한 기지국(중계망) 시설을 구축하고 각 사업자가 공용으로 활용할 수 있도록 운용 유지보수하고 있음.
2021년 3월 주주총회 의결로 기업이미지 제고 및 사업다각화를 위해 사명을 와이어블로 변경함.
출처 : 에프앤가이드"
위지윅스튜디오,"VFX, 뉴미디어 등 특수영상 컨텐츠 제작","영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사의 모태는 CG/VFX, VR, AR 등 영상 콘텐츠에 투입되는 영상 기술 전문회사이나, 지속적인 M&A와 파트너쉽 체결을 통해 '종합 미디어 콘텐츠 제작사' 밸류체인을 구축함.
<승리호>, <무한심도>, <뮬란>, <마녀> 등 국내외 대규모 프로젝트를 수주하며 업계 내 기술력과 네트워크를 확보 중.
메타버스 사업모델 개발/상용화와 트랜스미디어 콘텐츠 시장을 선도하기 위한 발판을 마련하고 있음.
출처 : 에프앤가이드"
펄어비스,온라인게임 개발 서비스(검은사막),소프트웨어 개발 및 공급업,"기업개요
지배회사인 당사와 종속회사인 CCP ehf. 등은 게임소프트웨어 개발 및 게임 서비스 공급업 등을 목적사업으로 함.
'검은사막' 및 'EVE' IP의 서비스 지역 확장과 현재 개발 중인 신작 3종(붉은사막, 도깨비, 플랜8) 의 개발을 통해 IP의 확장, 신규 IP 확보 등 포트폴리오 다변화를 진행.
매출 구성은 온라인 게임 73.44%, 모바일 게임 19.52%, 콘솔 5.5% 등으로 구성됨.
출처 : 에프앤가이드"
카카오,인터넷 서비스(인터넷 광고),"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","기업개요
국내 시장 점유율 1위 메신저 카카오톡을 중심으로 커머스, 모빌리티, 페이, 게임, 뮤직, 콘텐츠 등 다양한 영역에서 수익을 창출하고 있음.
신규 사업에 지속 투자하고 있음. 카카오엔터프라이즈를 통해 B2B 행보를 본격화할 계획이며 카카오엔터테인먼트는 1조원 이상의 자금을 투자 유치함.
2022년 4월에는 디지털헬스케어 사업 본격화를 위해 카카오헬스케어를 출범함.
출처 : 에프앤가이드"
SAMG엔터,애니메이션 IP 기획 및 관련 제품 제작,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 콘텐츠 제작 및 배급, 라이선스 판매, 완구 제품 등을 주요사업으로 영위하고 있음.
자체 캐릭터와 브랜드의 키즈 콘텐츠를 기획 제작하여 인터넷 동영상 서비스(유튜브, iQiyi, YOUKU 등), OTT, IPTV 등 다양한 플랫폼에서 자체 채널을 운영.
캐릭터와 브랜드를 활용한 완구-의류-화장품 등 머천다이징(MD), 교육, 게임 등으로 사업을 확장하였음.
출처 : 에프앤가이드"
SBS콘텐츠허브,"컨텐츠, 프로젝트","영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
SBS 방송콘텐츠를 해외 방송사, 온라인 플랫폼사업자 등에 제공하는 콘텐츠사업과 국내 IPTV, 디지털케이블 TV 등 매체에 제공하는 미디어사업, SBS 미디어그룹 홈페이지 운영, 광고, 부가사업 등을 영위.
동사는 지상파 방송에서 SBS방송콘텐츠를 독점적으로 공급받을 수 있는 강점이 있음.
SBS홈페이지의 '자유이용권 S' 상품은 온에어, 스트리밍, 다운로드 등 고객이 SBS의 콘텐츠를 다양하게 이용할 수 있는 통합 상품임.
출처 : 에프앤가이드"
YTN,광고/협찬 및 프로그램 제작,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 방송법에 근거하여 종합뉴스프로그램의 제작 및 공급 등을 영위할 목적으로 1993년 9월 설립되어 2001년 8월 코스닥시장 상장함.
동사는 방송채널사용사업(YTN, 사이언스TV, YTN2), 임대사업(남산서울타워, 상암동 사옥) 및 기타사업을 영위하고 있음
유튜브 채널 구독자 수는 국내 언론사 중 1위이고, 네이버 채널구독자는 국내 언론사 중 3위에 올라있음.
출처 : 에프앤가이드"
대원미디어,"캐릭터 사업, 만화영화 제작",기타 전문 도매업,"기업개요
동사는 종속회사 및 관계회사를 통해 만화 및 애니메이션 콘텐츠와 관련한 종합 엔터테인먼트 사업을 영위.
'유희왕 트레이딩 카드게임'을 제작하여 2004년부터 국내 TCG사업을 선도하고 있으며, 게임 유통부문은 닌텐도 Wii 등 다양한 닌텐도 게임기와 SW를 국내 유통 중임.
대원방송은 국내에서 가장 많은 프로그램을 보유한 애니메이션 채널인 '애니원'과 '애니박스'를 통해 청소년 및 성인층을 위한 애니메이션을 제공하고 있음.
출처 : 에프앤가이드"
미스터블루,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",기타 정보 서비스업,"기업개요
온라인 만화 제작ㆍ유통업 및 만화출판업 영위 목적으로 2002년 11월 설립되어 2015년 11월 동부제2호SPAC과 합병하면서 우회 상장함.
국내에서 유일하게 웹툰 콘텐츠를 자체 제작 후 직접 유통과 서비스를 담당하는 콘텐츠 플랫폼 기업임. 2022년 웹소설 전문업체인 동아미디어와 영상출판미디어를 인수함.
EOS게임 인수를 통해 게임사업에 진출하였으며, 게임사업부문을 분할하여 2018년 10월 블루포션게임즈를 설립함.
출처 : 에프앤가이드"
바른손이앤에이,영화 및 콘텐츠 제작,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사 사업은 영화 제작, 투자 등의 영화사업, 드라마 및 방송 콘텐츠를 기획, 제작하는 콘텐츠 사업, 건강기능식품 유통 및 수출입업, 그 외의 기타사업(부동산 임대업 등)으로 분류됨.
매출은 영화 및 방송콘텐츠 제작 및 판권 매출이 86.58%를 차지했고, 사옥 임대 매출이 13.42%를 차지했음.
엔엑스게임즈, BE&A Corp 등 6개 기업을 연결대상 종속회사로 보유함.
출처 : 에프앤가이드"
세종텔레콤,WLL/GPS/위성DMB/VoIP 단말기,전기 통신업,"기업개요
동사는 기간통신사업자로 유무선전화 등 종합통신서비스 및 전기공사업을 영위함.
기간통신사업자로 국내외에 통신서비스를 제공하고, 종속회사 (주)조일이씨에스를 2019년 6월 합병하여 전기공사업을 영위하고 있음.
신규사업으로 블록체인 메인넷 블루브릭(BlueBrick)을 공개 후 블루브릭기반 서비스플랫폼을 개발완료함. 2022년 12월 기준 연결대상 종속회사는 8개사임.
출처 : 에프앤가이드"
스튜디오미르,애니메이션 제작,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 2010년 10월에 설립되어 애니메이션 제작 및 기획을 주요 사업으로 영위하는 전문기업임.
동사의 경우 프리프로덕션과 메인프로덕션, 포스트프로덕션까지 한 번에 같이 진행하는 총괄 제작방식으로 애니메이션 제작이 가능함.
북미향 매출을 위해 헐리우드 배우를 섭외하여 미국 현지법인에서 직접 녹음 및 Post-Production 작업을 진행하여 타 경쟁업체와 차별점이 있음.
출처 : 에프앤가이드"
위메이드플레이,모바일게임,소프트웨어 개발 및 공급업,"기업개요
동사는 2009년 1월 6일 설립되었으며, 2013년 10월 22일 하나그린기업인수목적회사와 합병을 완료한 후 사명을 선데이토즈로 변경함.
2018년 위 베어 베어스 더 퍼즐, 슬롯 메이트, 2019년 디즈니 팝 타운, 2020년 애니팡4, 파워퍼프걸 스매쉬, 2021년 BT21 팝스타, 니모의 오션라이프를 출시하였음.
매출구성은 모바일 게임 75.77%, 기타 24.23%로 이루어져 있음.
출처 : 에프앤가이드"
줌인터넷,"줌닷컴, 뉴썸 등","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","기업개요
동사는 인터넷 기반 서비스를 통해 온라인 광고상품을 판매하고 있음. 동사의 포털 사이트인 ""줌닷컴(zum.com)""을 통해 검색, 뉴스, 커뮤니티, 쇼핑, 블로그 등 인터넷 기반 서비스 제공 중임.
2019년 5월 미래에셋제5호기업인수목적주식회사에 흡수합병한 뒤 상호를 줌인터넷주식회사로 변경하였음.
종속기업인 프로젝트바닐라의 청산등기를 완료하였으며, 완료 시점까지의 해당 사업을 중단영업으로 분류했음.
출처 : 에프앤가이드"
초록뱀미디어,방송프로그램 제작 및 공급,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 TV드라마 제작을 중심으로 하는 콘텐츠 제작사업과 드라마 콘텐츠를 기반으로 하는 각종 부가사업 및 부동산사업을 영위하고 있음.
드라마 콘텐츠를 기획 및 제작하여 국내외 OTT, 지상파 3사, 종편, CATV 그리고 캡티브채널인 K Star 등 다양한 미디어 플랫폼에 판매 중.
방송프로그램 대표작품은 드라마 '올인', '펜트하우스', '주몽', '불새', 오디션프로그램 'K-POP STAR', 시트콤 '거침없이 하이킥' 등.
출처 : 에프앤가이드"
포바이포,광고영화 및 비디오물 제작업,"영화, 비디오물, 방송프로그램 제작 및 배급업","기업개요
동사는 자체 개발 영상 콘텐츠 화질 개선 솔루션 PIXELL을 기반으로, 초고화질 콘텐츠, 뉴미디어 콘텐츠 등의 영상 콘텐츠를 제작하고, 초고화질 영상 콘텐츠를 유통하는 플랫폼을 운영함.
동사는 콘텐츠 실감화 역량을 내재화하고 PIXELL 솔루션을 고도화하여 뉴미디어로 사업 영역 확장 중.
Full-Digital 기반의 제작방식으로 변화를 선도하기 위해 초고화질 영상 콘텐츠 전문 유통 플랫폼인 KEYCUT STOCK을 런칭함.
출처 : 에프앤가이드"
LG유플러스,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",전기 통신업,"기업개요
모바일과 스마트홈 서비스를 제공하는 컨슈머 사업과 기업인프라 사업을 영위하고 있음. LG헬로비전, 미디어로그 등을 연결대상 종속회사로 보유함.
다양한 콘텐츠를 고객맞춤형으로 제공하고 있으며, 디지털 정책과 5G 기술 및 기반의 발전으로 스마트팩토리, 스마트모빌리티 등 B2B 사업의 미래 성장동력을 발전시켜 나가고 있음.
'23년 1분기 모바일 누적 가입자수는 2,055만 5천명으로 나타남.
출처 : 에프앤가이드"
FSN,카울리,소프트웨어 개발 및 공급업,"기업개요
MARKETING, TECH, COMMERCE, GLOBAL에 이르는 핵심 사업영역을 중심으로 미래 산업의 밸류체인을 완성해 나가는 국내 최대 디지털 마케팅 그룹.
한국을 중심으로 태국, 베트남, 싱가포르, 대만, 중국 등 동남아시아 자회사 네트워크 보유.
'07년 설립 후 애드테크 업계 최초 '16년 코스닥 상장, 우수한 마케팅과 TECH 역량을 기반으로 플랫폼, DEX, NFT, 종합 디지털 자산관리 등 다양한 미래사업 추진.
출처 : 에프앤가이드"
JYP Ent.,오디오물 출판 및 원판 녹음 관련 제품,오디오물 출판 및 원판 녹음업,"기업개요
동사는 1996년 4월 25일 설립되어 2001년 8월 30일에 코스닥시장에 상장함.
동사는 소속 연예인 가수 및 배우의 엔터테인먼트 활동과 음반, 음원의 제작 및 판매, MD 등 부가사업을 주요사업으로 하고 있음.
동사는 급변하는 음악 산업 트렌드에 유기적 대응과 아티스트의 효율적 운영 관리를 위해 기존 기능 중심의 수직적 조직 구조를 아티스트 단위의 수평적 조직 구조로 개편하면서 최적화된 레이블 시스템을 구축함.
출처 : 에프앤가이드"
네오위즈,"피망,스페셜포스",소프트웨어 개발 및 공급업,"기업개요
동사는 게임사업과 임대사업, 광고 등의 기타사업을 운영하고 있음. 동사와 주요 종속기업 게임온의 주 수익원은 게임 콘텐츠 개발과 퍼블리싱 사업임.
동사는 글로벌 게임시장을 겨냥하여 온라인, 모바일, 콘솔 등의 게임 플랫폼에서 카드게임, 슈팅, 스포츠, RPG, 리듬게임 등 다양한 장르의 게임을 서비스하고 있음.
또한 합병, 투자, 소싱 등을 통하여 게임IP와 개발력을 내재화 하고 있음.
출처 : 에프앤가이드"
에프엔씨엔터,"콘서트, 음반/음원",창작 및 예술관련 서비스업,"기업개요
2006년 피쉬엔케익뮤직으로 설립된 동사는 엔터테인먼트, 인쇄, 미디어 콘텐츠 제작 등을 주요 사업으로 영위 중.
FT아일랜드, 씨엔블루, AOA, 엔플라잉, SF9, 체리블렛, 피원하모니 등 가수와 이동건, 정해인 등 유명 배우들이 다수 소속.
동사의 인쇄사업은 한국예탁결제원 공인주권가쇄소로서 유가증권제조 외에도 각종 영화티켓, 관람권, 승차권, 스포츠티켓, 선거투표용지와 주세 납세증지(증표)를 인쇄제작 납품하고 있음.
출처 : 에프앤가이드"
엔비티,모바일 포인트 광고 플랫폼,광고업,"기업개요
동사는 광고주와 플랫폼, 이용자 모두에게 혜택을 제공하는 모바일 포인트 플랫폼 사업을 영위함.
사용자가 모바일 경험 속에서 포인트, 콘텐츠 등 다양한 혜택을 누릴 수 있는 플랫폼을 개발하고 광고주, 플랫폼 모두가 만족할 수 있는 모바일 생태계를 구성.
B2B 제휴 포인트 네트워크 '애디슨 오퍼월', 모바일 포인트 콘텐츠 플랫폼 '캐시피드', 대국민 퀴즈라이브쇼 '더퀴즈라이브' 등 다양한 서비스를 개발.
출처 : 에프앤가이드"
와이즈버즈,광고대행,광고업,"기업개요
동사는 RTB 매체 (페이스북, 구글 등)를 기반으로 온라인 광고 대행, 모바일 광고의 기획, 공급효과분석 및 관련 소프트웨어 개발을 주요사업으로 영위.
광고주를 대신하여 해당 광고의 전략에서부터 광고 집행, 관리, 분석, 이슈 대응, 기술적 지원, 광고 소재 제작 및 데이터 등 디지털 광고 전 과정에 걸친 서비스를 제공.
현대차/기아를 메인으로 하고 있는 이노션(현대 자회사)은 동사의 가장 중요한 파트너 사 중 하나임.
출처 : 에프앤가이드"
웹젠,3D 온라인게임 '뮤(MU)',소프트웨어 개발 및 공급업,"기업개요
동사는 2000년 4월 28일에 설립되었으며 2003년 5월 23일에 코스닥시장에 상장됨.
뮤 온라인, R2, Metin2, 샷온라인 등의 온라인 게임과 R2M, 뮤 아크엔젤 뮤 오리진2등의 모바일 게임, 뮤 이그니션2(MU IP), 뮤 템페스트 등의 웹게임을 서비스함.
자체 개발 게임의 서비스에서부터 자체 플랫폼 WEBZEN.COM을 통한 글로벌 퍼블리싱 사업과 자사 IP를 활용한 IP제휴사업 등을 주요 사업으로 하고 있음.
출처 : 에프앤가이드"
티사이언티픽,모바일쿠폰,소프트웨어 개발 및 공급업,"기업개요
동사는 1998년 설립되어 현재 모바일 쿠폰, 정보보호/보안 사업, ITO 사업을 주요 사업부문으로 영위하고 있음.
모바일쿠폰사업부문에서 500여개 이상의 기업 고객을 대상으로 하는 B2B 사업과 오픈 마켓을 활용하는 B2C 사업을 병행하고 있음.
정보보호/보안부문에서 200여개 이상의 금융기관, 공공기관, 기업고객을 대상으로 자체 개발한 개인정보 탐지/차단 솔루션 및 제품에 대해 판매, 구축, 유지관리를 제공하고 있음.
출처 : 에프앤가이드"
플레이위드,게임소프트웨어,소프트웨어 개발 및 공급업,"기업개요
동사는 1984년 피혁제품 및 캐쥬얼화 등의 제조 및 판매와 수출입업 등을 사업목적으로 설립됨. 1994년 코스닥 시장에 주식을 상장함.
동사는 게임소프트웨어의 개발, 제작 및 공급업이 주요 사업으로, 현재 진행중인 사업은 로한온라인, 씰온라인, 로한M, 씰M 등 온라인 및 모바일 게임서비스를 하고 있음.
2021년 5월부터 밸브사가 서비스하는 글로벌 게임서비스 플랫폼 스팀의 국내 스팀PC방 서비스를 하고 있음.
출처 : 에프앤가이드"
웅진,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",회사 본부 및 경영 컨설팅 서비스업,"기업개요
2007년 투자사업과 교육문화사업 등을 분리하여 동사를 존속법인으로 하고 웅진씽크빅을 신설법인으로 하는 인적분할을 실시하였으며, 상호를 웅진홀딩스로 변경함.
코웨이, 웅진식품, 웅진케미칼의 지분 매각을 통해 2014년 회생절차 종결 결정을 받았으며, 2015년 3월 상호를 웅진으로 변경함.
웅진그룹은 총 16개의 계열사(국내 14, 해외 2)가 있음. 웅진에너지는 2022년 법원으로부터 파산선고를 받아 관련 절차가 진행되고 있음.
출처 : 에프앤가이드"
KNN,방송프로그램 제작 및 송출,텔레비전 방송업,"기업개요
동사는 방송법에 근거하여 1994년 9월 설립되었으며, 1995년 5월 개국 이래 지상파TV, 라디오 방송, 광고 사업을 영위하고 있음.
2005년 7월 부산·경남지역 민영방송사업자로 선정되면서, 2006년 5월 부산방송에서 KNN으로 사명을 변경함.
부산·경남 663만 시청자를 단일방송권으로 가지고 있는 유일한 민영방송사업자로 방송광고수입이 주 매출원임. SBS와의 협약을 통해 방송의 약 70%를 SBS 프로그램으로 방영함.
출처 : 에프앤가이드"
모비릭스,모바일 게임 개발 및 퍼블리싱,소프트웨어 개발 및 공급업,"기업개요
동사는 2010년부터 국내 스마트폰용 게임 개발 및 서비스를 시작으로 글로벌 대상으로 한 오픈마켓 서비스, 게임 퍼블리싱 등 사업을 확장함.
광고 수익화 플랫폼 수익의 주요 매출처는 Google 28.9%, Facebook 3.4%이며 인앱 결제 수익은 Google Play Store 39.2%, Apple store 23.6%를 차지함.
월간 약 4,000만 명 내외를 여러 게임에 지속적으로 유입을 이끌어 내고 있음.
출처 : 에프앤가이드"
미투온,소셜 카지노 게임,소프트웨어 개발 및 공급업,"기업개요
모바일 게임 개발 및 서비스를 주사업목적으로 하고 있으며, 풀하우스카지노(Full House Casino), 풀팟홀덤(Fulpot Poker)을 서비스함.
종속회사 중 미투젠(ME2ZEN)은 캐주얼게임 및 소셜카지노 게임을 서비스하고 있으며, 2020년 8월 코스닥에 상장됨.
Memoriki는 홍콩, 대만, 일본 등 아시아 중심으로 퍼블리싱 사업을 영위, 아이두마케팅은 인플루언서 통합 마케팅기업으로 셀레드(CELAD)를 서비스함.
출처 : 에프앤가이드"
아프리카TV,1인미디어플랫폼,소프트웨어 개발 및 공급업,"기업개요
동사는 1인 미디어 플랫폼인 'AfreecaTV'의 커뮤니티를 기반으로 별풍선 구독 등 기부경제선물 문화를 선도하고 있음.
매출은 기부경제선물로 구성된 플랫폼 매출과 광고매출으로 구분되며, 광고매출은 배너, 프리롤 등 플랫폼 내 광고상품을 판매하는 '플랫폼 광고'와 라이브방송 및 영상제작 등의 '콘텐츠형 광고'로 구성됨.
핵심사업인 'AfreecaTV'로 국내외 시장을 공략하며, 광고와 라이브 커머스 등 신사업을 진행함.
출처 : 에프앤가이드"
액토즈소프트,온라인 게임 및 모바일 게임,소프트웨어 개발 및 공급업,"기업개요
동사는 1996년 10월 29일에 설립되어 온라인 및 모바일 게임 및 서비스를 주 사업영역으로 영위하고 있음.
중국에 기반을 둔 글로벌 기업인 ZHEJIANG CENTURY HUATONG GROUP CO.,LTD. 의 계열사이며, 9개 기업을 연결대상 종속회사로 보유함.
'천년', '미르의 전설 2', '미르의 전설3', '라테일', '파이널판타지 14' 등이 동사 주요 게임 상품임.
출처 : 에프앤가이드"
오리콤,광고대행,광고업,"기업개요
동사의 사업 영역은 광고물 제작, 출판, 시장조사, 전시 및 이벤트 등과 부대사업을 영위하는 광고부문과 Vogue, GQ, Allure, W 등의 잡지를 출판하는 매거진 부문으로 구성.
2015년 8월 광고대행업체 주식회사 한컴이 주요 종속회사로 편입되었으며 한컴부문은 광고물 제작, 매체대행, BTL 재화/서비스를 판매 중.
두산그룹에 속해 있는 계열 광고기업이면서도 비계열 광고주 비중이 여타 인하우스 광고대행사 보다 높은 수치.
출처 : 에프앤가이드"
