Company,items,industry,description
나무가,"['스마트폰 카메라모듈, 노트북 카메라모듈']",['전자부품 제조업'],"기업개요
동사는 2004년 10월 14일에 설립되었으며 2015년 11월 12일 코스닥 시장에 주권상장함.
주요 생산 제품은 스마트폰/태블릿 카메라 모듈, 3D 깊이 인식 카메라 모듈로 동사의 카메라 모듈 제품은 글로벌 카메라 고객사의 스마트폰, 태블릿, 노트북 등에 채용되고 있음.
국내에서는 삼성전자에 카메라모듈을 납품하는 카메라모듈 제조사 들이 존재하며, 동사는 삼성전자 1차 협력업체에 속함.
출처 : 에프앤가이드"
다산네트웍스,['네트워크 통신장비'],['통신 및 방송 장비 제조업'],"기업개요
유무선 인터넷 서비스를 위한 통신장비를 개발 공급하는 기업으로, 주요 제품군은 이더넷 스위치, FTTH, 와이파이 장비 및 SDN 등이 있음.
주요 종속회사인 DZS를 통해 Optelian Access Networks Corporation('21.2), RIFT('21.3), ASSIA('22.5) 등을 인수합병함.
네트워크 장비, 솔루션 이외에도 신규 사업으로 '자동차 전장' 사업 등을 육성하고 있음.
출처 : 에프앤가이드"
홈캐스트,['디지털 셋톱박스'],['영상 및 음향기기 제조업'],"기업개요
동사는 2000년 설립되어 영상/음향 및 정보통신기기 관련 소프트웨어와 디지털통신기기, 디지털방송장비 및 수신기의 개발, 제조, 판매 등을 주된 사업으로 하고 있음.
동사의 사업부문은 D-STB 사업부문과 전자부품 유통 사업부문이 있음.
동사의 셋톱박스 제품으로는 HD급 IP Hybrid 등 다양한 사양의 제품들이 있으며, 전자부품 유통의 경우 카메라 모듈에 장착되는 이미지센서, 디스플레이용 Driver IC 등이 있음.
출처 : 에프앤가이드"
에스에이엠티,"['반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업']",['기계장비 및 관련 물품 도매업'],"기업개요
동사는 1990년 6월 27일에 주식회사 삼테크로 설립되었으며, 2000년 5월 코스닥시장에 상장함.
세계적 IT 기업들과 안정적인 공급계약을 체결하고, IT 제품에 필요한 Memory, LCD패널, 시스템반도체, Digital Module 제품 등을 판매함.
삼성전자, 삼성전기, 삼성SDI, 삼성디스플레이, ASUS 등 세계 일류 IT 기업들과 안정적인 공급계약을 체결함.
출처 : 에프앤가이드"
에이프로,"['2차전지 장비 등(일반충방전기, 고온가압 충방전기 등)']",['기타 전기장비 제조업'],"기업개요
리튬이온 2차 전지 활성화 장비를 생산하는 전문업체로, 현재의 사업영역에서 응용 범위를 확장하여 차세대 GaN 전력반도체 개발 및 사업화를 적극 추진 중임.
전력변환장치(SMPS) 및 인버터 기술을 바탕으로 리튬이온 2차 전지 생산공정 중 활성화공정에 해당하는 장비를 공급함.
주요 고객은 LG에너지솔루션 등 리튬이온 2차 전지 제조업체들이며, 동사의 설비를 통해 최종적으로 전기차, 휴대폰 등의 배터리를 생산함.
출처 : 에프앤가이드"
포인트모바일,['산업용 PDA'],['컴퓨터 및 주변장치 제조업'],"기업개요
동사는 현재 산업용 PDA 및 주변기기를 개발, 제조, 생산하는 것을 주요 사업으로 영위하하고 있음.
자체 브랜드 PDA의 판매와 함께 글로벌 PDA 업체로 ODM 공급을 진행 중이며, ODM 업체를 통해 쌓은 제품 개발 노하우를 바탕으로 자사브랜드 제품을 출시하였음,
2020년 7월 Amazon과 WPA(warrant Purchase Agreement)계약을 체결하였음.
출처 : 에프앤가이드"
광무,"['네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리']",['통신 및 방송 장비 제조업'],"기업개요
동사는 1972년 7월 25일 케이디씨상사로 설립되어 1996년 8월 27일 코스닥시장에 상장됨.
주요 사업은 NI(Network Integration)/ SI(System Integration)이며, Network Consulting, 기획, 설계, 구축, 감리, 유지보수 등을 제공하고 있음.
ITO사업본부의 사업영역은 동사가 장비 임대 및 유지보수 계약관계를 체결하고 있는 KT의 기업용서비스 중 일부와 연계되어 있음.
출처 : 에프앤가이드"
대덕,"['산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조']",['기타 금융업'],"기업개요
동사는 지주회사로서 대덕전자(주), (주)와이솔, 엔알랩(주) 총 3개의 국내 자회사를 보유하고 있음.
동사 및 연결회사를 포함한 공시대상 사업부문은 PCB사업(PCB 제조 및 판매), RF사업(SAW Filter, RF module 등 제조 및 판매), 기타사업(지주사업 외)으로 구분됨.
2023년 당분기 별도기준 매출액은 111억원이며, 매출품목별 매출비중은 배당수익 78%, 경영자문료 16%, 브랜드로열티 6%가 있음.
출처 : 에프앤가이드"
인터플렉스,['연성회로기판(Flexible PCB)'],['전자부품 제조업'],"기업개요
동사는 1994년 설립되어 2003년 코스닥시장에 상장된 연성인쇄회로기판(FPCB) 제조업체임. 베트남에 위치한 INTERFLEX VINA CO.,LTD를 연결대상 종속회사로 보유함.
삼성전자, 삼성디스플레이 등이 주요 고객사임. 영풍전자, 비에이치 등이 주요 경쟁사임.
현지 고객 요구에 따라 중국 및 베트남 출자회사에 CAPA 증설 투자를 진행하는 등 시장 수요에 적극 대응하고 있음.
출처 : 에프앤가이드"
에이스테크,"['단말기용안테나,기지국용안테나']",['통신 및 방송 장비 제조업'],"기업개요
2006년 에이스테크놀로지에서 인적분할해 에이스안테나로 설립 후, 2010년 에이스테크놀로지와 분할합병을 통해 현재 사명으로 변경.
사업분야는 모바일 네트워크 관련 장비사업으로, 기지국 안테나, 기지국용 RF장비, 모바일 디바이스용 안테나 그리고 RF 커넥터 등임.
신규사업으로 레이더, 유도무기체계, 지휘통신체계, 위성통신, 데이터링크 등의 방산용안테나 부문에 2008년부터 개발업체로 참여하여 매출이 지속적으로 발생하고 있음.
출처 : 에프앤가이드"
세경하이테크,['DECO Film 및 기타 TAPE 제조'],['전자부품 제조업'],"기업개요
동사는 중소형 IT 기기의 디스플레이 및 기구물에 탑재되는 기능성 필름을 제조, 판매하는 필름 전문 기업임.
2019년 PCPMMA, 2020년 폴더블특수보호필름으로 사업분야를 확대하였으며, 국내외 스마트폰 제조사 및 디스플레이 업체를 주요 고객사로 확보함.
동사의 제품은 B2B 형태로 거래가 이루어짐. 최종 고객사인 삼성전자, 삼성디스플레이 및 해외 Oppo, 샤오미 등의 개발자, 디자이너와 직접적인 대응으로 개발을 진행중.
출처 : 에프앤가이드"
슈피겐코리아,"['핸드폰 케이스, 액정보호필름']",['그외 기타 제품 제조업'],"기업개요
동사는 2009년 2월 18일에 설립됐으며, 2014년 11월 5일 코스닥시장에 상장함.
동사는 높은 온라인 세일즈 역량을 바탕으로 아마존, 네이버 쇼핑과 쿠팡, 라쿠텐, 동남아 라자다, 인도의 플립키트, 타타클릭, 릴라언스지오, 크로마와 가은 온라인 유통채널을 통해 판매를 확대하는 중.
동사는 스마트폰 케이스와 보호필름, 기타 모바일 액세서리 등을 슈피겐(Spigen)이라는 브랜드를 사용하여 글로벌 판매하고 있음.
출처 : 에프앤가이드"
이노와이어리스,['통신용 시험 및 계측장비'],['통신 및 방송 장비 제조업'],"기업개요
유무선 자동측정 및 제어 시스템 개발 및 제조 등을 영위할 목적으로 2000년에 설립되어 2005년 2월에 코스닥시장에 상장함.
지배회사와 연결실체는 통신용 시험/계측기 및 SmallCell 등의 개발,제조,판매 및 서비스를 주요 사업으로 영위하고 있음.
당기말 현재 큐셀네트웍스 등 8개의 연결대상 종속회사를 보유하고 있으며 모두 비상장으로 국내를 비롯 일본, 영국, 미국 등에 분포되어 있음.
출처 : 에프앤가이드"
제이앤티씨,"['강화유리, 커넥터']",['전자부품 제조업'],"기업개요
동사는 휴대폰 부품을 생산하는 업체로서 강화유리 사업부문과 휴대폰용 커넥터 사업부문으로 구분됨.
동사의 제품군은 커넥터, 휴대폰 커버글라스, 카메라 윈도우 등 3개 제품군에서 웨어러블, 차량용, 폴더블용 초박막유리(UTG) 등 6개 제품군으로 확대될 예정임.
현재 대부분의 생산은 100% 자회사인 베트남 법인에서 진행되며, 국내법인에서는 품질 및 연구 개발에 주력하고 있음.
출처 : 에프앤가이드"
와이솔,"['SAW Filter, Wafer Chip, Duplexer']",['전자부품 제조업'],"기업개요
동사는 자체 기술을 바탕으로 개발한 SAW Filter, Duplexer, Bluetooth Module 등 RF솔루션 제품의 개발 및 판매를 목적으로 2008년 6월 20일 설립되어 2010년 코스닥시장에 상장함.
휴대폰에서 사용되는 RF솔루션 제품을 국내외 휴대폰 제조업체에게 공급하는 것을 주력사업으로 하고 있음.
보고서 작성기준일 현재 동사를 제외하고 해외에 4개, 국내에 1개의 계열회사를 가지고 있음.
출처 : 에프앤가이드"
대한광통신,['광섬유'],['절연선 및 케이블 제조업'],"기업개요
동사는 국내 유일 광섬유-광케이블 일관생산체제를 갖춘 업체로서 통신 및 전력 케이블 제조업을 영위하고 있음.
신시장, 신기술 개발과 함께 국가 중요산업 육성의 일환인 소재부품장비 사업과 특수광사업을 확대해 나가고 있음.
통신사업은 해외 Major 광케이블과 국내외 광케이블의 주요 수요자인 통신사업자에게 직접 판매하고 있으며 일부 민수시장의 경우 대리점을 이용하여 판매함.
출처 : 에프앤가이드"
소니드,['화학제품 및 전자재료'],['기타 화학제품 제조업'],"기업개요
동사는 1996년 화공약품류, 전자재료, 전자부품 및 디스플레이 검사장비의 제조 판매를 주 사업목적으로 설립되었음.
현재 OLED 및 LCD에 적용되는 디스플레이용 정밀화학소재 및 검사장비, IoT에 적용되는 무선전자 태그 등 을 생산, 판매하고 있음.
그 외 주택 및 근린상업시설 등 부동산 개발사업에 참여하기 위하여 2021년부터 건물 및 토지 매입을 위해 계약을 순차적으로 진행하고 있음.
출처 : 에프앤가이드"
아모텍,"['칩바리스터, 아몰퍼스코어']",['전자부품 제조업'],"기업개요
1994년 설립되어 1999년 현재의 사명으로 변경했고, 2003년 코스닥 시장에 상장한 수동전자부품 및 BLDC모터 전문 제조기업임.
사업부문은 크게 세라믹 칩 부품, 안테나 부품, BLDC 모터 부문으로 나누어짐. 국내는 물론 중국, 대만, 미국, 유럽 등에서도 제품을 판매함.
당기말 현재 중국 및 베트남 현지 생산법인 등 총 4개의 연결대상 종속회사를 보유하고 있음.
출처 : 에프앤가이드"
아이디스,"['영상보안장치(DVR,NVR,IP-Camera 등)']",['통신 및 방송 장비 제조업'],"기업개요
동사는 CCTV 카메라가 촬영한 영상을 디지털로 변환해 저장하는 디지털 영상 저장 장치인 DVR을 전문적으로 개발, 생산, 판매하는 DVR 전문 기업임.
동사의 솔루션은 다양한 vertical 수요에 대한 대응이 가능한 유연한 플랫폼임과 동시에, 4채널 이하의 소형 보안망 구성부터 수천, 수만 개의 보안장비 컨트롤을 지원함.
2013년 `세계 보안시장 50위` 조사 중 영상 보안 분야에서 세계 5위를 차지함.
출처 : 에프앤가이드"
알에프텍,"['핸드폰 충전기, 핸즈프리']",['통신 및 방송 장비 제조업'],"기업개요
1995년 설립되어 현재 IT사업(모바일 기기의 부가장치 제조 및 판매)과 LED사업(LED 조명기기 제조 및 판매)을 영위하고 있음.
IT사업은 모바일 기기 부가제품을 연구개발, 생산, 판매하는 기업으로 동사의 기술적 우위 및 해외 현지화 전략을 통해 모바일기기 부가제품을 삼성전자에 ODM 방식으로 공급.
신성장동력으로 히알루론산 필러와 보툴리눔 독소를 활용한 바이오 의약품 등을 연구개발, 제조하고 있음.
출처 : 에프앤가이드"
슈프리마,['바이오인식 관련 제품'],['통신 및 방송 장비 제조업'],"기업개요
동사는 바이오인식 알고리즘, 모듈 등 각종 솔루션 제품과 바이오인식 단말기, 소프트웨어 등 다양한 응용 시스템 등의 제조 및 판매를 주요사업으로 영위.
동사는 세계 최소형 지문인식센서를 지원할 수 있는 지문인식솔루션 바이오사인(Biosign 2.0)을 개발하여 스마트폰제조사 및 센서업체에 바이오인식 통합솔루션을 공급.
차세대 센서로 주목 받고 있는 인디스플레이용 알고리즘 BioSign 3.0을 개발.
출처 : 에프앤가이드"
노바텍,"['Magnet, Shield Magnet, 심재']",['그외 기타 제품 제조업'],"기업개요
동사의 정식 명칭은 명칭은 '주식회사 노바텍'이며, 영문으로는 'NOVATECH Co., Ltd.'라고 표기함.
현재 희토류 금속계 자석 중 네오디움 자석(Nd-Fe-B)을 이용한 시장에 주력 중. 특히 스마트폰, 태블릿PC 등 고품질의 사양이 요구되는 스마트 디바이스에 적합한 설계, 솔루션을 제공.
거래처는 국내 대기업과 대기업의 협력업체임. 동사 제품은 모바일용 스마트커버, 태블릿PC, 웨어러블 디바이스 부품으로 사용됨.
출처 : 에프앤가이드"
오이솔루션,['광트랜시버'],['통신 및 방송 장비 제조업'],"기업개요
2003년 8월 7일에 설립되어 전자, 전기, 정보통신 관련 제품의 연구개발, 제조 및 판매업을 영위하고 있으며 2014년 2월 27일 코스닥시장에 상장함.
주력 제품은 광트랜시버로 대용량 라우터 및 스위치 등의 광통신 장치에서 전기신호와 광신호를 변환시켜 광통신이 가능하게 하는 핵심부품임.
광통신은 유무선 데이터 트래픽의 증가와 함께 성장하고 있으며, 광트랜시버의 시장도 응용분야별 연평균 2~21%의 성장을 지속 중임.
출처 : 에프앤가이드"
텔콘RF제약,"['RF 통신부품(케이블 어셈블리, 커넥터 등)']",['통신 및 방송 장비 제조업'],"기업개요
동사는 1999년 1월 8일에 설립되어 2014년 11월 24일에 코스닥시장에 상장함.
5G 관련 차세대 기지국 핵심 기술인 FTTA(Fiber-To-The Antenna) Solution과 베트남 등의 동남아시아 진출을 통한 국내 및 글로벌 시장의 leader로 발돋움 하는데 중점을 두고 있음.
RF부문의 신규사업으로는 광 사업장 확대를 추진하는 등 광 솔루션 업체로의 도약을 준비하고 있음.
출처 : 에프앤가이드"
인성정보,['넷트워크 관련 장비 및 솔루션'],"['컴퓨터 프로그래밍, 시스템 통합 및 관리업']","기업개요
동사는 시스템통합업 등을 영위할 목적으로 1992년 2월에 설립되어 1999년 7월 상장함.
컨설팅, 설계, 개발, 구축, 운영, 유지보수에 이르기까지 고객의 IT인프라 라이프사이클 전반을 책임지는 종합 IT 서비스 기업임.
클라우드 기반 인공지능 컨택센터 및 하이브리드 업무환경 서비스, 인프라 매니지드 서비스, 원격진료 헬스케어, 데이터센터 등 IT 환경 변화에 따른 핵심 인프라 솔루션 및 서비스를 One-Stop으로 제공함.
출처 : 에프앤가이드"
브이원텍,"['LCD/OLED 압흔검사기, 2차전지 검사장비']",['특수 목적용 기계 제조업'],"기업개요
머신비전 및 화상처리를 통한 디스플레이 검사 S/W 개발 및 장비를 제작하는 동사는 국내외 디스플레이 고객사(LGD, Tianma, CSOT, GVO, Semipeak 등)에 LCD/OLED 압흔검사장비 등을 공급.
또한 2차전지 배터리 장비에 사용되는 검사시스템 및 검사장비의 개발 및 제조 사업 영위.
시스콘은 국내 자체 로봇알고리즘 기반 제조환경 AMR 완제품 상용화에 성공.
출처 : 에프앤가이드"
유비쿼스홀딩스,"['지주회사, 자회사관리, 부동산임대']",['기타 금융업'],"기업개요
2000년 7월 설립되어, 2017년 3월 물적, 인적분할을 실시한 분할존속회사로서 지주회사 전환 후 자회사 관리 등 지주사업을 영위하고 있음.
인적분할 후 유비쿼스는 네트워크 장비 개발을 담당하며 물적분할 후 신설된 유비쿼스인베스트먼트는 금융자산운영, M＆A 부문 등을 담당함.
브랜드 및 상표권 등 지적재산권의 관리 및 라이센스업, 자회사 등에 대한 자금지원 및 자금조달사업 등을 수행함.
출처 : 에프앤가이드"
에스유홀딩스,['FLC'],['상품 종합 도매업'],"기업개요
동사는 1979년 9월에 설립되어 1997년 1월에 코스닥시장에 상장함.
동사는 컴퓨터 및 주변기기의 제조 및 유통(ICT)사업 및 전자담배, 화장품을 포함한 다양한 분야의 수출입을 포함한 유통사업을 진행하고 있으며, 의료기기 및 바이오코스메틱 연구개발 및 제조 판매업을 하고 있음.
종속회사로 에이모션, Neurosona America, Inc. 뉴로소나, 이스트로젠, 리온시스템 등을 보유하고 있음.
출처 : 에프앤가이드"
캠시스,['휴대폰용 카메라모듈'],['전자부품 제조업'],"기업개요
동사는 휴대폰용 카메라모듈, 생체정보인식 및 정보보안기술 응용제품, 전기자동차 및 관련 핵심부품에 대한 사업을 영위하고 있음.
동사는 휴대폰 카메라모듈을 주력아이템으로 개발, 생산하여 주 고객사인 삼성전자 무선사업부에 공급하고 있음.
저화소급 공급이 증가 됨에 따라 당사는 경쟁력 없는 저화소급에서 고화소인 8M급 이상 13M급, 16M급, 24M급, 32M이상 급 모듈 생산으로 전환하고 있음.
출처 : 에프앤가이드"
유비쿼스,"['스위치, FTTH']",['통신 및 방송 장비 제조업'],"기업개요
동사는 2017년 3월 1일을 분할기일로 유비쿼스홀딩스(구, 유비쿼스)로부터 네트워크사업부문이 인적분할되어 신규로 설립됨. 이후 2017년 3월 31일 한국거래소 코스닥시장에 재상장 됨.
유선인터넷 데이터전송장비의 제조 및 판매를 영위하는 기업으로서 엑세스망장비의 Full Line-up을 갖춘 네트워크장비 전문기업임.
주요제품은 FTTH 서비스 관련 제품, LAN 서비스에 쓰이는 Switch, xDSL 관련 제품 등임.
출처 : 에프앤가이드"
기가레인,['RF통신부품 및 반도체 장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 RF통신부품 및 반도체 장비 제조사업을 주요 사업으로 영위하고 있음.
동사의 RF통신부품은 주요 모바일 기기 및 기지국장비에 사용되고 있으며, 동사의 반도체 장비는 LED 등 반도체 제작 공정에 사용되고 있음.
모바일 기기용 RF 동축 케이블 조립체 부품은 동사의 연결회사가 최초로 국산화에 성공한 부품으로 현재까지도 국내 유일 공급사의 지위를 확보하고 있음.
출처 : 에프앤가이드"
아모그린텍,['비정질 및 나노결정립을 이용한 자성부품 및 전류센서'],['전자부품 제조업'],"기업개요
첨단소재와 기능성 부품 및 환경/에너지 시스템 등의 사업영역을 가진 소재부품 기업으로 2004년 1월에 설립되었음.
주 사업부문은 첨단소재 부문, 기능성 소재 부품 부문, 개발하는 환경 에너지시스템 부문으로 구성되어 있음.
동사의 제품들은 친환경 자동차, 신재생 에너지, 스마트 그리드 등 4차 산업혁명에 주도적인 핵심 부품이 되고, 특히 환경 오염으로 인한 수질, 대기 환경 개선 및 에너지 효율 증진에 필수적임.
출처 : 에프앤가이드"
에스코넥,['WaferProber'],['통신 및 방송 장비 제조업'],"기업개요
동사는 2000년 설립되어 핸드폰 부품 제조업을 영위하고 있으며, 자회사를 통해 1차전지 제조업, 이산화탄소저감장치 제조업 등을 함께 영위하고 있음.
핸드폰 금속부품 사업부문은 스마트폰 부품들로 구성되어 있으며, 국내(경기광주 및 안성, 안산사업장)와 해외(중국, 베트남 등)에서 사업을 영위하고 있음.
1차전지 사업부문은 Li/SOC12 전지를 주 사업영역으로 하고 있으며, 국내 화성전곡에서 사업을 영위하고 있음.
출처 : 에프앤가이드"
세코닉스,"['모바일용 카메라렌즈, 차량용 카메라 및 광학부품']",['사진장비 및 광학기기 제조업'],"기업개요
동사의 사업은 광학사업부문과 필름사업부문으로 구성되어 있음. 광학 부문은 렌즈, 소형 프로젝터, 전장용 사출제품 등으로 구성됨.
동사는 국내외 7개 생산기반을 갖추고 있으며, 국내 4개의 연구소를 운영하며 지속적인 기술개발을 이어가고 있음.
해외 사업장으로는 중국(모바일 카메라 렌즈, 차량용 카메라 렌즈), 베트남(모바일 카메라 렌즈, 차량용 카메라 모듈), 폴란드(차량용 램프)에 3개 생산법인을 운영하고 있음.
출처 : 에프앤가이드"
하이소닉,['휴대폰 카메라용 Auto Focus Actuator'],['전자부품 제조업'],"기업개요
동사는 2001년 설립되어 액츄에이터 등 전자제품 제조 및 유통판매를 주요 사업으로 영위하고 있으며, 주요 제조시설은 해외법인으로 필리핀과 베트남에 운영 중임.
전자부문은 AF제조와 IR필터 후공정 제조로 나뉘며, 유통부문에서는 식음료 및 생필품등의 상품, 제품을 공급하고 있음.
동사는 HD햅틱 액츄에이터 개발에 2010년부터 총 43억 원 이상을 개발비로 투자해 왔으며, 관련 시제품이 2018년에 출시됨.
출처 : 에프앤가이드"
탑엔지니어링,['LCD Cell Line 자동화 장치'],['특수 목적용 기계 제조업'],"기업개요
동사는 반도체, LCD, LED 및 OLED 및 카메라모듈 공정장비를 개발, 제조 및 판매를 주된 사업으로 하고 있음.
국내에 공정장비 제조공장, 및 R&D센터를 보유하고 있으며, 중국 및 대만에 현지 사무소를 운영중에 있음. 또한 계열회사를 통해 부품과 신소재 관련 제품으로 사업영역을 확장하고 있음.
LCD 장비인 디스펜서는 약 60%의 높은 점유율로 1위를 차지하고 있음.
출처 : 에프앤가이드"
우주일렉트로,['정보통신용 초정밀커넥터'],['전자부품 제조업'],"기업개요
1993년 우주전자로 설립되어, 1999년 8월 법인으로 전환 및 우주일렉트로닉스로 상호를 변경하였고, 2004년 코스닥시장에 상장됨.
동사와 종속회사는 전기·전자부품의 제조 및 판매업과 자동차 부품의 제조 및 판매업을 주 사업목적으로 하고 있음. 모바일 커넥터, 디스플레이 커넥터, 자동차 커넥터 등이 주요 제품임.
당기말 기준 중국 현지 생산 법인 등 총 7개의 연결대상 종속기업을 보유하고 있음.
출처 : 에프앤가이드"
써니전자,"['수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입']",['전자부품 제조업'],"기업개요
동사는 기초 소자인 수정 단결정 특유의 압전 효과를 이용, 주파수를 발생시키거나 특정 주파수 대역의 신호만을 걸러주는 필터 역할을 하는 수정진동자 및 응용제품 등 정밀공업용제품을 제조/판매하고 있음.
수정진동자의 경우 주요 고객은 삼성전자, 엘지전자 등 국내 주요 세트업체임.
연결회사의 사업부문은 수정진동자사업부문 단일의 사업부문으로 사모투자신탁 3개사는 금융투자업을 영위(사모 펀드)하고 있음.
출처 : 에프앤가이드"
AP위성,['위성통신 단말기'],"['항공기,우주선 및 부품 제조업']","기업개요
동사의 위성통신 단말기의 수요처는 대부분 해외시장임. 인공위성 및 위성 부분품의 수요처는 국내 대기업과 정부 연구기관임.
주요 고객은 두바이 소재의 이동위성통신사업자 THURAYA Telecommunication으로 2대의 정지궤도위성을 이용해 유럽, 아프리카, 중동, 호주 및 아시아 전역의 이동위성통신서비스를 제공함.
동사는 원재료의 대부분을 다년간 거래한 매입처를 통해 매입하고 있어 매입가격이 안정화되어 있음.
출처 : 에프앤가이드"
뉴프렉스,['연성인쇄회로기판'],['전자부품 제조업'],"기업개요
동사는 연성인쇄회로 기판(FPCB) 제조 판매사업을 기반으로, 메탈 회로 기판(MPCB-LED 용) 사업을 영위.
IT모바일 분야의 리더로서 원스톱 서비스 생산 방식을 적용하여 차세대 소재를 이용한 특수 PCB 분야에서 모바일, LED, IT분야의 부품을 혁신적인 기술을 통해 차별화된 고부가가치 제품 생산.
친환경 그린테크놀러지 비지니스로 각광받고 있는 LED PCB 사업부문을 확충하고 고밀도 인터커넥터 사업부문 자회사 설립.
출처 : 에프앤가이드"
와이팜,['전력증폭기 모듈(PAM)'],['전자부품 제조업'],"기업개요
동사는 이동통신용 단말기에 탑재되는 전력증폭기 모듈(PAM)을 개발, 제조 및 판매를 주사업으로 영위함.
휴대폰 부품 중 PAM를 포함한 RF FEM 시장은 각 휴대폰 메이커별로 일부 업체가 과점 공급하고 있으며 해외 글로벌 기업들이 주를 이루는 상황에서 국내 기업으로는 동사가 유일함.
사업 다변화의 일환으로 스마트카 분야에 진출하여 2019년부터 스마트카 관련 매출이 발생하였으며, 현재 선도적인 위치를 점하고 있음.
출처 : 에프앤가이드"
펨트론,['3D 정밀측정 검사장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 SMT, 반도체, 이차전지 시장의 3D 정밀공정검사장비 제조, 판매를 주요사업으로 영위하고 있음.
반도체와 2차전지 등 핵심 분야에서 제조 라인의 품질 불량을 검출하는 비전 검사장비를 고객사에 납품함.
IT 전자제품 조립 제조공정(SMT공정)중 납 도포와 장착 부품을 3D기술을 이용한 정밀측정검사장비인 SMT검사장비, 반도체검사장비, FC-BGA PCB회로기판 검사장비, 이차전지검사장비 등이 동사의 주요 제품임.
출처 : 에프앤가이드"
디케이티,['스마트폰용 FPCA'],['전자부품 제조업'],"기업개요
동사는 MT를 통해 FPCB에 MLCC, IC-Chip 등 각종 부품을 실장한 후의 형태인 FPCA를 주로 생산.
국내 본사에서 고객사 제품 개발 대응을 통해 영업을 수행 중. 생산법인인 DKT VINA는 국내 본사에서 1차 개발 완료한 제품을 삼성디스플레이 베트남 현지 법인과 최종개발을 완료 후 양산품 생산 단계.
주 매출처를 기준으로 연결회사에서 최종적으로 Set 디스플레이사로 공급되는 판매경로를 보유.
출처 : 에프앤가이드"
라이트론,['기타무선통신장비제조업'],['통신 및 방송 장비 제조업'],"기업개요
반도체 레이저, 포토 다이오드 및 양방향 송수신 모듈 등 광통신용 장치 및 광계측기 등의 제조판매를 목적으로 1998년 10월에 설립되어 2004년 2월에 코스닥 시장에 상장함.
10G Cooled 광모듈 제품군 확대, 40G FTTH 광모듈 제품군 확대 등의 신규 사업을 추진 중임.
당기말 현재 전자감지장치 제조업체인 (주)세영기술을 연결대상 종속회사로 보유함.
출처 : 에프앤가이드"
웨이브일렉트로,['이동통신중계기용전력증폭기'],"['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
이동통신 기지국 및 중계기용 전력증폭기와 RRH, 무선 통신 시스템의 RF 송신부의 핵심모듈을 공급하는 전문업체.
전방산업은 신규 통신서비스에 따른 수요 외에 기존 시스템에 대한 유지보수 수요가 존재하고 있어 상대적으로 안정적이고 연속적인 수요가 형성되는 강점을 지님.
방산사업부문은 정말타격용 유도무기(PGM; Precision-Guided Munition) 핵심부품인 탐색기, 유도조정장치와 점검장비를 공급하고 있음.
출처 : 에프앤가이드"
센코,"['가스센서 및 모듈, 휴대용 및 고정형 가스검지기, 악취 & 미세먼지 모니터링 시스템']","['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
동사는 국내 유일의 전기화학식 가스 센서 기술을 보유하고 있으며, 이를 기반으로 다양한 센서와 센서 기반의 가스 안전기기, 환경기기 그리고 IoT기기를 자체 개발하여 제조 및 판매하고 있는 기업.
전기화학식 가스 센서들과 가스 센서를 이용한 휴대용 및 고정식 가스 안전기기, 센서 기반의 실시간 악취 측정기 그리고 IoT 기반의 실내공기질 측정기 등을 국내외 공급.
글로벌 시장에서도 기술력을 인정받아 지속적으로 시장을 확대.
출처 : 에프앤가이드"
엑스페릭스,"['지문인식 등록, 인증 기기 및 솔루션']",['전자부품 제조업'],"기업개요
동사는 2017년 4월 슈프리마에이치큐에서 물적분할되어 설립되었음.
동사의 Biometric Solutions부문은 바이오 정보를 등록, 인증 및 활용하는 데 필수적인 각종 디바이스와 솔루션 개발, 생산 및 판매 사업임.
신규로 Digital Security Solutions사업을 추진하고 있음. 보안칩, 암호화 기술 등을 기존 바이오 인증 기기와 결합한 새로운 제품들을 개발중임.
출처 : 에프앤가이드"
유일에너테크,['2차전지 제조장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 전기 자동차 및 ESS용 2차전지 제조를 위한 조립공정의 핵심 장비 Notching기, Stacking기, Tab welding기 제작을 영위함.
또한 전기 자동차에 장착되는 배터리 모듈 팩을 조립 생산하는 Module & Packline 자동화 장비제작을 주사업으로 영위함.
또한 신성장 동력 위해 국내 대형 수소연료전지 생산 업체인 두산퓨얼셀에 발전용 수소연료전지 소재 촉매코팅 양산장비를 납품하며 수소연료전지 시장 진입.
출처 : 에프앤가이드"
