Company,items,industry,description
트윔,['AI 기반 스마트팩토리 검사 소프트웨어 및 설비'],['소프트웨어 개발 및 공급업'],"기업개요
동사는 2010년 설립되어 머신비전 검사 및 딥러닝 알고리즘 기술을 기반으로 하는 AI검사기를 연구 개발 및 판매하고 있음.
반도체, 디스플레이, 2차전지 등의 다양한 분야에서 고객사의 공정 자동화 구축을 위한 소프트웨어 및 하드웨어를 커스터마이징하여 제공함.
자체 개발한 핵심기술을 바탕으로 AI 딥러닝 검사 소프트웨어 “MOAI”를 개발하고 , 이를 탑재한 AI 검사기(T-MEGA), Rule 기반 비전검사시스템 등을 제공함.
출처 : 에프앤가이드"
동아엘텍,['LCD검사장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 2007년 1월 코스닥에 상장하였으며, (주)선익시스템, (주)디에이밸류인베스트먼트, (주)프라임엔지니어링 등을 주요종속회사로 두고 있음.
주요 사업으로는 디스플레이검사장비부문과 OLED제조장비부문 및 신기술사업금융업부문으로 구분하고 있음.
동사는 현 OLED 증착장비와 더불어차세대 증착장비 개발을 위해 전주도금마스크 대응용 증착장비 R&D를 진행하고 있음.
출처 : 에프앤가이드"
풍원정밀,['OLED 증착용 Metal Mask'],['전자부품 제조업'],"기업개요
동사는 금속박판가공기술을 이용한 첨단 디스플레이 부품 제조 회사로 1996년 1월 16일에 설립되었으며, 금속박판가공기술을 통한 OLED 증착용 금속 마스크의 연구 개발 및 판매를 주 사업으로 영위하고 있음.
증권신고서 제출일 기준 연결대상 종속회사로는 OLED 디스플레이 봉지제 및 편광판 임가공을 주요사업으로 영위하는 봉원광전자(광저우)유한회사가 있음.
2022년 2월 28일 코스닥시장에 신규 상장함.
출처 : 에프앤가이드"
클라우드에어,['LED패키지'],['반도체 제조업'],"기업개요
동사는 자동조정 및 제어장치 제조, 판매 등을 영위할 목적으로 설립되었으나, 주 영업목적을 2002년 11월에 LED Package 제조 및 판매로 전환하였음.
자동차 및 조명용 LED를 생산하는 전문기업으로, 주력 제품인 자동차용 LED는 차량 전장품 조명제품으로 사용됨.
주요 고객은 현대모비스, 한국알프스. 아이넥, 모베이스전자 등 자동차부품 제조 1차 및 2차 공급업체임.
출처 : 에프앤가이드"
나래나노텍,"['디스플레이 장비 (포토, 코팅, 모듈 장비)']",['특수 목적용 기계 제조업'],"기업개요
1995년 12월 11일에 설립한 디스플레이 장비 제조 및 판매 업체
동사는 한국 디스플레이시장의 발전에 따라 CRT, PDP, LCD 그리고 OLED에 적합한 새로운 코팅기 및 도포기를 국산화, 개발하여 국내 장비업계 시장을 주도
고사양 디스플레이에만 적용되는 OCR 또는 OCA 생산 Line과 PI Coating Line은 물론, C/F Coater 등에서도 경쟁력을 갖추어 설비 시장의 다양한 수요에 유연하게 대응할 수 있음.
출처 : 에프앤가이드"
베셀,['디스플레이 제조장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 2004년 6월 설립된 디스플레이 제조장비 생산 기업으로 LCD, OLED, 터치패널용 In-line System 및 각종 장비를 생산하고 있음.
동사 장비 전방 산업은 디스플레이 산업이며, 빠르게 변화하는 전방 산업에 맞추어 다양한 제품을 개발하고 있음.
동사 사업 초기의 LCD 분야에 한정되어있던 사업군을 OLED 및 TSP 분야로 사업분야를 확대하여 성장을 지속함.
출처 : 에프앤가이드"
인지디스플레,"['TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME']",['전자부품 제조업'],"기업개요
동사는 1992년 3월 설립되었으며 1999년 12월 한국거래소 코스닥시장에 상장됨.
TFT-LCD의 주요 부품인 TOP, BOTTOM, SHEILD 등 CHASSIS류의 제품을 제조 판매하는 사업을 영위하고 있음.
자동차 사업부의 주요제품은 엔진/변속기 알루미늄 다이캐스팅 부품인 CRANK CASE, LF/YG HEV MOTOR & HOUSING 등으로 구성.
출처 : 에프앤가이드"
힘스,"['OLED Mask 인장기, OLED Mask 검사기 등']",['특수 목적용 기계 제조업'],"기업개요
동사는 글로벌 디스플레이 패널업체에 OLED 핵심공정인 유기물 증착 공정과 과련된 모바일용 분할 메탈 Mask 연관 장비를 개발 및 공급함.
주력 제품은 크게 OLED 장비와 기타장비로 구분됨. 이 중 OLED 장비는 Mask 공정장비와 Glass 공정 장비로 구분.
주력 사업인 디스플레이 패널 제조 공정 장비 사업은 디스플레이 패널 생산 업체들의 설비투자계획, 주기에 직접적으로 대규모 영향을 받음.
출처 : 에프앤가이드"
파인텍,['OLED 제조장비'],['특수 목적용 기계 제조업'],"기업개요
주요 사업 부문은 부품사업부, 장비사업부로 나눌 수 있으며, 주요 제품 생산은 부품사업부-베트남, 장비사업부-국내 에서 영위함.
세계 최초로 공용 BONDING 장비를 개발 및 납품하였으며, 센서 제품으로 첫 전장 시장 진입에 성공함.
동사의 매출구성은 디스플레이 제조 장비 약 37.38%, Touch Key 약 26.56%, Digitizer 약 22.69%, 2차전지 제조 장비 약 9.23%,기타 약 4.14% 로 구성됨.
출처 : 에프앤가이드"
영우디에스피,['OLED/LCD 디스플레이 검사장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 2004년 설립되어 OLED 및 반도체 장비의 연구개발, 영업활동을 전개하고 있음.
동사의 주력장비는 Cell과 Module을 검사하는 AVI, ACA, MVI, AOT Cell과 Module의 불량픽셀을 검사하는 패널 제조공정 검사장비임.
동사는 적층형 Micro LED 제품의 패키지 공정 및 장비를 개발하는 과제를 수행하고 있으며, 한국광기술원이 개발완료한 공정기술을 적용하는 장비를 개발하고 있음.
출처 : 에프앤가이드"
에스에이티이엔지,['기업인수목적회사'],['특수 목적용 기계 제조업'],"기업개요
동사는 설립 이후 디스플레이 모듈 공정의 접합 장비 중 PCB BONDER 설비판매를 주요사업으로 하여 유관 사업으로 단계적 저변확대를 통하여 접합장비와 모듈 전/후 공정설비 및 검사장비로 매출군을 확대함.
모듈 공정 중 디스플레이 패널 검사 및 기타 자재 부착 공정에 필요한 장비를 생산하고 있음.
TV용 디스플레이 장비 중심에서 벗어나 모바일 및 PC 등 다양한 사이즈의 디스플레이 패널에 적용 가능하도록 대응해옴.
출처 : 에프앤가이드"
한국컴퓨터,['PCB Assembly (PBA)'],['전자부품 제조업'],"기업개요
동사는 기존 OEM방식에서 탈피하여 전자제품 생산 서비스인 EMS산업을 주요 사업으로 영위하고 있음.
EMS는 제품설계에서부터 부품조달, 물류에 이르기까지 생산에 관련된 전반적인 서비스를 수탁해 주는 것이며, 제품 수명주기가 짧은 전자, 정보통신분야에서 EMS도입이 확산되는 추세임.
동사는 LCD부품, 스마트폰 부품등을 주력으로 삼성디스플레이 등 국내외 기업들과 유대관계를 유지하고 있음.
출처 : 에프앤가이드"
코이즈,"['보호필름, 도광판, 백코팅']",['플라스틱제품 제조업'],"기업개요
LCD의 부품인 백라이트유닛(BLU)의 핵심소재인 광학필름의 코팅과 도광판 및 보호필름 제조를 중심으로 사업을 영위.
LCD의 부품인 백라이트유닛(BLU)의 핵심소재인 광학필름의 코팅과 도광판 및 보호필름 제조를 중심으로 사업을 영위.
당사는 매출 90%이상을 차지하는 LCD의 부품인 백라이트유닛(BLU)의 핵심소재인 광학필름의 코팅 제조중심으로 사업을 영위하고 있음.
출처 : 에프앤가이드"
아이컴포넌트,['액정평판디스플레이용 플라스틱 박판필름 제조업'],['전자부품 제조업'],"기업개요
동사는 평판디스플레이용 부품 제조 및 관련된 연구 및 개발업 등을 영위할 목적으로 2000년 5월 12일에 설립되었음.
코팅부문에서 배리어코팅 필름제품과 일반 기능성코팅제품을 생산중이며, 압출분문에서는 도광판, PC Film, PMMA Film 등 광학필름을 생산하고 있음.
압출 도광판 분야에서는 꾸준하게 성장하는 긍정적인 흐름이 나타나고 있으며, 이를 바탕으로 선행 연구개발을 꾸준히 하고 있음.
출처 : 에프앤가이드"
일진디스플,"['박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설']",['반도체 제조업'],"기업개요
동사는 Tablet PC/Smart Phone 등에 사용되는 터치스크린패널과 LED의 기판재료로 사용되는 사파이어 Wafer 및 INGOT을 공급하는 사업을 영위함.
사파이어 웨이퍼는 현재 LED Chip의 기판재료로 이용되며, LED Supply Chain 상에 LED 잉곳 다음으로 상위 Stream에 속하는 핵심 소재임.
동사는 터치센서부터 모듈까지 전공정 내재화를 통해 글로벌 가격경쟁력과 수익성을 확보하고 있음.
출처 : 에프앤가이드"
제이엠티,['LCD패널용PBA'],['전자부품 제조업'],"기업개요
동사는 생산설비를 이용하여 전자제품 제조 및 납품에 관한 서비스를 일괄 제공하는 제조전문 서비스 산업 EMS 업체.
주력 사업은 TFT-LCD Panel의 주요 부품 중 하나로 Note Monitor/PC Monitor, LCD TV용 핵심 부품인 PBA을 생산 및 공급으로서 최근 LED용 PBA도 생산 공급을 진행.
동사의 EMS 사업은 OEM기업들의 효율재고와 경쟁력 강화를 위한 OUT-SOURCING의 확대 추세.
출처 : 에프앤가이드"
우리이앤엘,['LED 패키지'],['반도체 제조업'],"기업개요
동사는 2008년 설립되어, LED소자를 이용한 모듈제품군, 일반조명군 등 각종 제품을 개발, 출시하고 있음.
동사는 TV, 모니터, 노트북PC, 모바일, 조명, 자동차용 등에 사용되는 LED BLU를 소형에서부터 대형사이즈까지 모두 대응할 수 있도록 생산 설비를 갖추었음.
그 외에도 2021년 08월 건강기능식품 브랜드 '하루틴'을 출시하여 건강기능식품 사업을 함께 영위하고 있음.
출처 : 에프앤가이드"
파인디앤씨,"['CHASSIS , 금형']",['전자부품 제조업'],"기업개요
동사는 자체 금형기술센터에서 개발한 정밀금형기술을 통해 디스플레이 모듈의 패널을 보호하고 이탈을 방지하는 메탈프레임과 금형/목업 제품을 제조 납품하고 있음.
오랜 경험과 노하우를 근간으로 개발 제조된 제품은 삼성디스플레이 등 국내외 유수의 글로벌 고객사에 납품하고 있음.
2차전지용 배터리캔, 옥외형 접이식 피난계단 등의 자체 개발 및 제조를 통해 사업다각화와 고객다변화를 통한 성장을 도모하고 있음.
출처 : 에프앤가이드"
엘엠에스,['프리즘시트'],['전자부품 제조업'],"기업개요
동사는 1999년 2월 설립되었으며, LCD BLU의 핵심부품인 프리즘 시트의 제조, 판매를 주요 사업으로 영위하고 있음.
현재 중소형시장은 약 4천억 규모의 시장으로 동사와 3M사가 양분하는 독과점 시장을 구성하고 있음.
동사는 미쓰비시레이온과 역프리즘시트에 대한 특허 라이선스계약을 체결하여 기존 보유하고 있던 기술에 접목, 프리즘시트의 초고휘도화를 통해 독점적인 시장지배력을 강화해 나갈 계획임.
출처 : 에프앤가이드"
신도기연,"['OLED용 후공정장비(라미네이터, 오토클레이브 등)']",['특수 목적용 기계 제조업'],"기업개요
동사는 디스플레이 제조 장비 등을 개발하여 국내외 기업에 제작 판매하는 사업을 영위하고 있음.
세계 최초로 2004년에는 미세 기포를 제거하는 매엽식 탈포기(STA), 2015년에는 곡면(3D) 형태의 디스플레이 패널을 합착 할 수 있는 곡면 진공 합착기(3D Laminator) 등을 개발.
동사의 주요 고객사는 국내 S사, 해외 CSOT 등 중국 디스플레이 패널 제조 회사임.
출처 : 에프앤가이드"
이엘피,['OLED 패널검사기 등'],"['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
1999년 10월 설립된 동사는 디스플레이 검사장비의 제조 및 판매사업을 영위하고 있고 주요제품은 OLED 및 LCD 검사장비 등이 있음.
10년 이상의 기술개발을 통해 디스플레이 검사를 위한 구동 및 점등에 대한 원천기술을 보유하고 있으며, 검사를 위한 주변기술의 특허를 보유하여 시장경쟁력을 갖추고 있음.
신규사업으로 UV(자외선)경화 레진을 활용해 신규 광학렌즈를 개발하는 카메라 렌즈모듈과 청색필터 개발작업 진행 중임.
출처 : 에프앤가이드"
우리엔터프라이즈,"['변환장치 제조업 백열전구, 형광등']",['상품 종합 도매업'],"기업개요
동사는 조명시장을 55년 동안 지켜온 광원 전문기업으로서 한국의 조명산업을 이끌어 왔으며, 장수램프, 장수 LED브랜드로 알려져 있음.
LED산업조명, LED홈조명, LED스포츠 조명, LED상업조명, 가정용 일반조명사업을 영위하고 있으며, 국내 각종 인증을 바탕으로 혁신적인 LED조명 제품을 지속적으로 개발하여 공급하고 있음.
종속회사는 건강기능식품 및 식물공장, LED BLU, LED SET TV 조립 등의 사업을 영위함.
출처 : 에프앤가이드"
참엔지니어링,['FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매)'],['특수 목적용 기계 제조업'],"기업개요
동사는 LCD, OLED, QD-OLED 및 마이크로 LED 디스플레이 패널 제조에 쓰이는 장비를 제조하고 서비스하는 사업을 영위하고 있으며, 4개의 종속회사를 보유함.
디스플레이 패널 제조장비 회사로서 LCD, OLED, QD-OLED, 마이크로 LED 등 디스플레이 패널 제작 공정 중에 발생하는 결함을 정밀 광학계와 레이저, 잉크모듈 등을 이용하여 수리하는 리페어 장비를 생산함.
출처 : 에프앤가이드"
인베니아,"['Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기']",['특수 목적용 기계 제조업'],"기업개요
동사는 평판 Display 제조공정용 장비 개발 및 생산을 목적으로 2001년 1월 26일 설립되었음.
동사는 LCD, OLED 등 장비를 개발, 제작, 판매 하는 사업을 하고 있으며 종속회사인 아이디파이(북경)과무유한공사는 기계설비 및 설비부품, 수수료 대행하는 사업을 영위.
추후 우수한색 재현성과 넓은 시야각의 장점을 보유한 OLED 패널생산을 위한 신규투자를 진행할 예정.
출처 : 에프앤가이드"
금호전기,"['형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매']",['전구 및 조명장치 제조업'],"기업개요
동사와 종속회사의 사업부문은 보고기간인 종료일 현재 일반조명, LED조명을 생산하는 조명전문업체로 주요제품으로는 형광등, 일반조명, LED조명등이 있음.
동사를 제외하고 6개 계열회사를 가지고 있음.
일반조명시장은 내수의 경우 대리점, 유통업체, 딜러판매 및 건설사등에 특판판매 등으로 이루어지고 있으며 수출은 해외 현지법인 및 해외딜러를 통하여 이루어지고 있음.
출처 : 에프앤가이드"
넥스트아이,"['LCD 편광필름 검사장비, BLU 검사장비 등']","['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
동사는 머신비전 기술을 활용하여, 각종 첨단 제품 또는 관련 부품의 외관검사를 하는 장비를 제조, 판매하는 것을 주요 사업으로 영위함.
주요 제품인 편광필름검사장비, BLU검사장비, 유리모서리 깨짐 검사장비(GECD) 등은 LCD제품 또는 부품의 제조공정에서 활용되고 있음.
중국 시장내의 자체 피부미용 프랜차이즈 가맹 사업을 진행하고 있어 꾸준한 수요 강점이 있으며 자체 브랜드 제품 생산, 유통으로 중국시장내 점유율을 높여감.
출처 : 에프앤가이드"
예선테크,['기업인수합병'],['플라스틱제품 제조업'],"기업개요
동사의 지배회사와 종속회사는 소재부품 제조업을 근간으로 다양한 기능성 접착소재 사업을 주요사업으로 영위하고 있음.
동사가 생산하는 기능성 접착소재는 적용분야에 따라 OLED, LCD 관련 제품, 자동차 관련 제품, 기타 제품 등으로 구분됨.
고기능성 접착소재 부품을 생산하여 주로 디스플레이 기기 제조업체에 공급을 하는 B2B 사업을 영위하여 대부분의 매출은 디스플레이 기기업체의 부품 협력 업체로 직접 거래를 통한 공급.
출처 : 에프앤가이드"
프로이천,['합병'],['반도체 제조업'],"기업개요
동사는 디스플레이용 OLED 및 LCD 디스플레이 검사 장치 제조와 디스플레이 반도체인 DDI 칩 검사를 위한 반도체 검사 장치 제조 사업을 영위함.
주요 매출처는 삼성디스플레이, LG디스플레이이며, 해외 매출처의 경우 BOE, CSOT에 주로 납품하고 있음.
2018년도부터 중국향 수출이 증가하기 시작하였으며, 2021년도부터는 Carrier Jig 제품을 삼성디스플레이 측에 납품하고 있음.
출처 : 에프앤가이드"
엘디티,"['OLED구동IC,LED구동IC,LCD구동IC']",['반도체 제조업'],"기업개요
동사는 2019년 12월부터 반도체사업부와 SSN사업부 2개의 사업부 체제로 전환하여 운영하기 시작하였음.
OLED 구동 IC 분야 중 주력인 PMOLED는 안정적인 시장 지배력을 유지하고 있으며, AMOLED는 스마트폰에 장착이 되면서 시장이 급격히 커지고 있음.
사가 영위하는 EMS는 생산설비를 이용하여 전자제품 제조 및 납품에 관한 서비스를 일괄 제공하는 제조전문 서비스 사업임.
출처 : 에프앤가이드"
유아이디,"['ITO COATING, GLASS LAMINATION']",['전자부품 제조업'],"기업개요
동사는 평판 디스플레이 관련제품 제조 및 판매업과 전자부품 관련제품을 제조 판매가 주요사업 목적임.
주력 사업은 인라인 스퍼터링을 이용하여 터치패널용 ITO 등 LCD에 사용되는 ITO코팅 제품이며 PDP Filter용 강화유리도 생산중임.
연구개발활동으로 17명이 연구개발업무를 담당하고 있으며 스퍼터링용 셀형 패널 고정장치, 스퍼터링용 셀형 패널 고정장치 등을 개발함.
출처 : 에프앤가이드"
세진티에스,['LED/LCD용 광기능성 시트'],['전자부품 제조업'],"기업개요
동사는 TFT LCD용 광기능성 시트 제조 및 판매를 목적으로 하여 1996년 6월 설립되었으며 2004년 1월 7일 코스닥시장 상장됨.
LCD 생산 세계 1,2위인 삼성디스플레이와 LG디스플레이 등에 부품을 공급하면서 30%대의 국내시장 점유율을 안정적으로 유지하고 있음.
동사 및 자회사(세개진광전, 세진옵티컬)는 LED TV의 주요 부품인 반사시트, 확산시트, 보호시트, 프리즘시트 등을 가공, 생산, 판매하고 있음.
출처 : 에프앤가이드"
