Company,items,industry,description
디엔에프,['반도체배선박막재료(알루미늄전구체)'],['기타 화학제품 제조업'],"기업개요
동사는 2001년 1월에 설립되어 2007년 11월 코스닥 시장에 상장된 반도체 박막 재료 부분을 주요 사업으로 영위함.
미세패턴 구현을 위한 패터닝용 희생막 재료인 DPT와 QPT 재료를 비롯한 Capacitor 유전막 및 Metal Gate 절연막으로 사용되는 High-K 재료 등을 주로 생산함.
매출은 반도체 전자재료가 68.56%, 광통신 소자 및 재료가 31.44% 로 구성됨
출처 : 에프앤가이드"
케이씨텍,"['반도체, 디스플레이 제조 장비']","['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
동사는 2017년 케이씨로부터 인적분할로 설립되어 반도체, 디스플레이 장비 및 소재 사업 부분을 영위함.
반도체 전공정 장비 및 소모성 재료의 제조 및 판매를 주력사업으로 영위하고 있으며, 반도체 CMP, 세정장비/디스플레이 Wet-station 및 Coater 장비, 반도체 Slurry 등 라인업을 갖추고 있음.
매출구성은 반도체부문 74%, 디스플레이부문 26% 등으로 이루어져 있음.
출처 : 에프앤가이드"
유니퀘스트,"['반도체직접회로 도매,무역,제조']",['기계장비 및 관련 물품 도매업'],"기업개요
비메모리반도체 솔루션 공급사업을 영위할 목적으로 1993년 개인회사로 시작하여 1995년 11월 법인으로 전환함.
해외 유수의 비메모리 반도체 제조사로부터 우수한 반도체를 국내시장에 공급할 수 있는 대리점계약을 통해 반도체를 포함한 기술지원, 교육 등 토탈솔루션사업을 영위함.
2022년 12월말 현재 종속회사는 AI매틱스(ADAS솔루션) 1개사임. 창업투자조합 3곳에 투자함. 상장사인 드림텍과 나무가 등을 계열회사로 둠.
출처 : 에프앤가이드"
텔레칩스,"['디지털미디어프로세서,발신자정보표시칩']",['반도체 제조업'],"기업개요
동사는 팹리스 반도체 기업으로 Video Codec IP개발 및 라이센싱을 주요사업으로 하는 칩스앤미디어를 계열회사로 두고 있음.
동사의 제품은 주로 인텔리전트 오토모티브 솔루션에 적용됨. 그 외 차량내 오디오, 기타 전자 장비의 멀티미디어칩, 모바일 TV 수신칩, Connectivity 모듈을 공급하고 있음.
동사는 해외시장 확대를 위해 홍콩, 미국, 중국에 현지법인을 각각 100% 출자 설립하여 운영하고 있음.
출처 : 에프앤가이드"
테크윙,"['반도체테스트핸들러,C.O.K(Change Over Kit)']",['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 시험 및 검사장비, 디스플레이 제조 및 검사장비를 제조하여 전세계 각국 수요처들에게 공급하고 있음.
동사는 반도체 후공정 검사장비인 핸들러와 소모품을 공급하며 주요 고객사로는 SK하이닉스, 마이크론, 키옥시아 등이 있음.
디스플레이 장비 분야에서는 최근 Module 외관검사기가 주력 제품으로 공급되고 있으며, 폴더블폰의 본격적인 공급으로 인하여 폴더블 패널 외관검사기 공급을 시작함.
출처 : 에프앤가이드"
이엔에프테크놀로지,['LCD/반도체용 케미칼'],['기타 화학제품 제조업'],"기업개요
동사는 2000년 설립되어 전자산업용 재료관련 정밀화학 제품의 개발 및 생산, 판매를 주업으로 하고 있으며, 전자재료 사업부문을 영위하고 있음.
전자재료 사업부문의 품목은 프로세스케미칼, 칼라페이스트, 반도체 CMP용 Slurry로 구분됨.
동사는 일부 OEM 형태 매출을 제외하고는 전 제품/상품을 본사 영업팀에서 국내 및해외에 직접 판매하고 있으며, 2007년부터 중국에 진출하여 가시적인 성과를 보이고 있음.
출처 : 에프앤가이드"
케이알엠,['멀티미디어반도체'],['반도체 제조업'],"기업개요
㈜다믈멀티미디어로 2007년 10월 코스닥 시장에 상장. ㈜고스트로보틱스테크놀로지로 2023년 3월에 최대주주가 변경되며 ㈜케이알엠으로 사명 변경.
영위하는 사업은 로봇 사업부와 멀티미디어 반도체 사업부로 분류할 수 있음.
로봇 사업부는 Ghost Robotics의 4족 보행 로봇 ‘Vision 60’의 생산, 판매, 유지보수 등의 사업을 영위함. 멀티미디어 반도체 사업부는 차량용 반도체를 설계하는 Fabless 사업임.
출처 : 에프앤가이드"
아이텍,['비메모리 반도체 테스트'],"['그외 기타 전문, 과학 및 기술 서비스업']","기업개요
2005년 2월 설립되었으며, 시스템 반도체 테스트하우스로서 시스템 반도체 생산의 마지막 공정인 테스트를 담당하고 있음.
시스템 반도체 테스트분야의 주요 고객은 반도체 테스트를 아웃소싱하는 업체로 IDM, 팹리스 업체임.
2020년 누계 131건의 반도체 테스트 프로그램을 직접 개발하였음. 동사의 개발은 고객사의 테스트프로그램 의뢰로부터 시작되며, 2021년 100여 건 정도로 예상됨.
출처 : 에프앤가이드"
LB세미콘,"['골드범핑, 솔더범핑 등']",['반도체 제조업'],"기업개요
동사는 2000년 설립되어 반도체 후공정 산업을 영위하고 있음.
동사는 주로 디스플레이 구동칩(DDI), 전력관리반도체(PMIC), 이미지센서(CIS) 등 비메모리 반도체의 후공정 사업을 영위하고 있음.
동사의 매출은 100% 수탁가공에 의한 매출로 이루어져 있으며, 국내 반도체 후공정은 대부분 국내의 칩 제조사들과 직거래 방식으로, 해외 거래처의 경우 직거래 방식과 일부 대리점을 통한 거래방식으로 이루어짐.
출처 : 에프앤가이드"
엠케이전자,['반도체용세금선'],['전자부품 제조업'],"기업개요
1982년 12월 16일에 주식회사 미경사로 설립됨. 1997년 8월 8일자로 상호를 엠케이전자주식회사로 변경하였음.
반도체 Package의 핵심부품인 본딩와이어(Bonding Wire) 및 솔더볼(Solder Ball) 등 전자부품 등을 생산하는 사업을 영위하고 있음.
동사는 오션비홀딩스의 기업집단에 속한 계열회사이며, 이 중 상장사는 동사를 포함, 총 2개사임.
출처 : 에프앤가이드"
유니셈,['반도체장비(DryGasScrubber)'],['특수 목적용 기계 제조업'],"기업개요
동사는 1988년 11월에 설립되어, 1999년 12월 코스닥시장에서 매매가 개시되었음.
반도체 장비인 스크러버 국내 최초개발 업체로서, 반도체 장비, LCD장비, LED장비, 태양광 장비 등을 제작, 판매 및 A/S를 제공하고 있음.
반도체/디스플레이 제조 공정상 발생되는 유해가스 정화장치인 Scrubber, 반도체 Main 공정상 안정적인 온도 유지를 제공하는 온도조절 장치인 Chiller를 주요사업으로 영위하고 있음.
출처 : 에프앤가이드"
티에스이,"['Probe Card, Test Interface Board, LED Test Equipment']","['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
동사는 반도체 검사장비 및 주변기기 제조 및 판매를 주된 사업목적으로 하여 1995년 설립되었으며 2011년 코스닥시장에 상장함.
동사 및 그 종속기업이 영위하는 사업은 제품의 특성에 따라 ""반도체 검사장비"", ""전자제품 검사장치"", ""반도체 검사용역"", ""반도체 외 생산설비""로 나누어 독립 경영을 하고있음.
OLED/LED 검사장비는 디스플레이 산업에 속해 있음.
출처 : 에프앤가이드"
가온칩스,['설계 솔루션 및 주문형 반도체'],['반도체 제조업'],"기업개요
삼성 파운드리의 공식 디자인 솔루션 파트너로서 삼성 파운드리 공정을 사용하여 시스템 반도체를 설계하고자 하는 팹리스 고객사에 시스템 반도체 디자인 솔루션을 제공하고 있음.
팹리스 고객사의 요청에 따라 웨이퍼 형태의 반도체칩을 조립하고, 테스트하여 최종 완제품 형태로 가공하여 공급하는 사업도 진행하고 있음.
최근에는 시스템 반도체 회로설계 부분까지도 시스템 반도체 디자인솔루션에 포함하고 있음.
출처 : 에프앤가이드"
라온텍,"['마이크로디스플레이, 컨트롤러 IC']",['전자부품 제조업'],"기업개요
동사는 2009년에 설립되었고 2023년 스팩 흡수합병 방식으로 코스닥시장에 상장함.
AR/VR/MR (XR) 용 스마트안경, 차량용 HUD, 빔프로젝트등에 사용되는 마이크로디스플레이 및 SoC 반도체 설계 및 제조를 주요 사업으로 영위하고 있음.
기술개발에 중점을 두고 IP(Intellectual Property)와 제품 디자인을 설계하고 위탁생산자를 통해 위탁생산을 진행하는 생산설비가 없는 팹리스 회사임.
출처 : 에프앤가이드"
GST,"['GasScrubber,Chiller']",['특수 목적용 기계 제조업'],"기업개요
동사는 2001년 설립된 반도체장비 제조업체임.
동사는 반도체 및 디스플레이 제조공정 등에서 배출되는 유해가스를 정화하는 가스정화장비인 Scrubber와, 반도체 및 디스플레이 제조 공정의 온도조절 장비인 Chiller제조를 주 사업으로 하고 있음.
동사 부설 기술연구소에서는 초저온칠러, 저온칠러, 고성능 TEM칠러, 플라즈마스크러버, iVAS스크러버, Nox저감기술 등 스크러버 및 칠러 제품에 대한 연구개발을 지속하고 있음.
출처 : 에프앤가이드"
한솔아이원스,"['반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조']",['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 전공정 장비 부품의 정밀 가공 및 세정, 디스플레이 제조 장비 부품의 정밀 가공, 디스플레이 장비 제조를 주요 사업으로 하고 있음.
기술을 접목한 영업활동을 통해 반도체장비 신규/개조개선 업무 진행 및 국내외 메인장비 업체들과 지속적인 교류 중. 주요 매출처는 삼성전자, LG디스플레이, 아바코 등임.
주요 매출 비중은 반도체 정밀가공부품 70.9%, 정밀세정이 29.1% 구성됨.
출처 : 에프앤가이드"
미래산업,"['PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역']","['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
1983년 1월에 설립된 반도체 장비 및 Chip Mounter 제조판매업체임.
코로나-19 확산과 장기화로 인한 마스크의 글로벌 시장수요 급증에 SMT사업부에서는 마스크 제조 자동화 제품(MRM Series)을 출시하여 사업영역을 확장함.
반도체 검사장비(Test Handler)는 반도체 시장의 주기적인 경기순환 및 정보기술(IT) 산업의 경기 변동 상황에 밀접하게 연관되어 있음.
출처 : 에프앤가이드"
HLB이노베이션,['리드프레임'],['전자부품 제조업'],"기업개요
1994년 12월에 협회중개시장에 등록하였으나 주식분산기준미달로 1998년 8월 등록 취소되고, 2001년 1월 코스닥시장에 재등록함.
동사가 생산하고 있는 리드프레임은 반도체의 전기도선 역할과 반도체를 지지해 주는 버팀대 역할을 하는 반도체 구조재료임.
기존의 피에스엠씨의 사명에서 HLB이노베이션으로 사명을 바꾸고 기존 반도체 위주의 사업에서 바이오로 주력 사업을 변경.
출처 : 에프앤가이드"
뉴파워프라즈마,['플라즈마 세정기(Remote Plasma Cleaning Generator)'],['특수 목적용 기계 제조업'],"기업개요
반도체 ,디스플레이 산업의 박막공정 및 식각공정 장비에서 사용 중인 Remote Plasma Generator와 Plasma 발생 전원 공급 모듈을 제조하는 최고의 핵심 부품 공급 업체.
삼성전자와 SK 하이닉스에 공급하는 장비 회사에 동사의 제품을 공급, 디스플레이 부분은 대용량 RPG 및 RF 전원장치 모듈 제품을 국내 End User에 공급.
대한민국 우주개발의 일익을 담당하여 그 기술력 또한 전 세계적으로 인정받고 있음.
출처 : 에프앤가이드"
케이씨,['가스/Chemical 공급 장치 등 제조 및 판매'],"['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
동사는 1987년 2월 16일에 설립되었으며, 1997년 11월 25일에 거래소시장에 상장함.
반도체/디스플레이 장비 및 소재 사업부문을 분할하여 분할신설회사(케이씨텍)를 설립하고, 분할존속회사는 유틸리티 사업부문/투자 및 자회사 관리 사업부문을 영위하고 있음.
해외 판매의 경우 입찰을 통한 판매가 주로 이루어 지고있으나, 일반적으로 기존 거래 업체를 중심으로 제품 공급이 이루어지고 있음.
출처 : 에프앤가이드"
원익홀딩스,['가스캐비닛'],['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 장비의 제조 및 판매를 목적으로 1991년 9월 27일에 설립되었으며, 1996년 9월 24일에 주식을 코스닥시장에 상장함.
동사의 사업부문은 반도체 및 디스플레이 제조공정에 필요한 원료 가스를 원하는 조건으로 공급하는 장치인 반도체 장비부문이 있음.
또 반도체용 특수가스 및 일반 산업용 가스의 충전, 제조, 정제 및 판매하는 가스부문, 레저 및 임대관리부문, 기타사업부문으로 구성되어 있음.
출처 : 에프앤가이드"
디아이,"['반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업']","['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외']","기업개요
반도체 검사장비 부문은 1955년 과학기기 수입 판매업으로 출범하여 반도체 검사장비 등 초정밀 시험장비의 제조 및 수입업을 영위하고 있음.
주요 사업은 반도체 검사장비 사업부문, 전자파 차폐체 등을 제조하는 전자부품 사업부문, 수처리 관련 환경사업, 음향·영상기기 사업부문, 2차전지(장비) 사업부문으로 구성됨.
2023년 3월말 현재 연결대상 종속회사로는 디지털프론티어, 디아이머티리얼즈, 디아이엔바이로 등 국내외 총 11개사임.
출처 : 에프앤가이드"
제주반도체,"['모바일용 LP DDR SDRAM, CRAM, SRAM']",['반도체 제조업'],"기업개요
휴대폰 등 모바일 응용기기에 적용되는 메모리반도체를 개발하여 판매하는 사업을 영위함. 자체적으로 제조 생산라인을 보유하지 않고 전문 파운드리회사에 위탁 생산함.
통신장비와 사물인터넷 등에 들어가는 메모리반도체 일종인 ‘멀티칩패키지’에 주력함. 매출액 중 NAND MCP가 차지하는 비중은 70% 이상임.
종속회사로 반도체메모리 IC개발회사(램스웨이)와 복권중개회사(아이지엘)가 있음. 복권판매 자회사인 동행복권은 연결 제외됨.
출처 : 에프앤가이드"
어보브반도체,"['반도체,전자제품,마이크로컨트롤라']",['반도체 제조업'],"기업개요
동사는 비메모리 반도체 중 가전,전기 제품에 두뇌 역할을 하는 반도체 칩인Microcontroller Unit(이하 MCU)를 설계, 생산하는 팹리스 기업임.
팹리스 회사의 특성상 제조는 파운드리 회사 및 후공정 회사에 외주를 주고 있으며, 당사는 핵심 설계 및 외주 생산관리를 통해 제품을 제조하고 있음.
연결대상 종속회사인 ABOV HK은 홍콩에 법인 소재지를 두고, 주로 중국에 판매를 하는 당사의 중국 판매법인임.
출처 : 에프앤가이드"
에이엘티,['반도체 테스트 및 패키징(반도체 후공정)'],['반도체 제조업'],"기업개요
동사는 비메모리 반도체 후공정의 테스트를 전문적으로 수행하는 사업을 주된 사업으로 영위하고 있음.
비메모리반도체 중에서 Display Drive IC, CMOS 이미지센서, Power Management IC 등 고난이도 제품의 테스트를 주 사업으로 하고 있음.
종속회사 ㈜에이지피는 세라믹 기판 및 PCB기판을 이용하여 CCTV, 차량용 등에 사용되는 CIS(CMOS Image Sensor)를 패키징하는 사업을 영위하고 있음.
출처 : 에프앤가이드"
하이딥,['UIUX Solution'],['반도체 제조업'],"기업개요
동사는 UX/UI를 개발하고 이를 구현하기 위한 핵심적인 하드웨어, 소프트웨어, 반도체 IC, 알고리즘, 센서, Stylus를 포함한 전체 필요 솔루션을 개발, 제공하고 있음.
스마트폰, 스마트워치, 태블릿, 노트북의 글로벌 모바일 기기에 적용하기 위한 차세대 Touch Solution기술과 Stylus Solution 기술을 개발중에 있음.
2022년 5월 12일 엔에이치스팩18호와 합병하여 코스닥 시장에 신규 상장함.
출처 : 에프앤가이드"
매커스,['자일링스(Xilinx)비메모리반도체(PLDchip)유통'],['기계장비 및 관련 물품 도매업'],"기업개요
동사는 비메모리 반도체인 PLD 반도체(FPGA 반도체)와 아날로그 반도체 등을 기술영업을 통해 판매하고 기술지원하는 `비메모리 반도체 솔루션` 업체임.
사업은 AMD(자일링스(XILINX)), 르네사스(RENESAS), 메이콤(MACOM) 등 세계적인 반도체 전문회사들의 제품을 국내에 들여와 기술영업을 하는 반도체 유통업체로 분류될 수 있음.
대부분의 매출은 비메모리 반도체로 구성됨.
출처 : 에프앤가이드"
덕산하이메탈,['솔더볼(Solderball)'],['반도체 제조업'],"기업개요
전자부품회사로 1999년 설립되었으며, 2014년 인적분할을 통해 지주회사로 전환함(2018년 11월 적용제외).
반도체 패키징 재료인 Solder Ball의 제조를 주요사업으로 영위함. 대부분의 고객사가 반도체 메이저업체여서 반도체 업황에 직접적인 영향을 받음.
2019설립한 미얀마 현지법인 DS MYANMAR는 주석 제련 및 판매업체이며, 2021년 인수한 덕산넵코어스는 항법기술을 보유한 방위산업전문 기업임.
출처 : 에프앤가이드"
넥스트칩,"['차량 및 자율주행차용 비메모리 반도체(ISP, AHD, ADAS/AD)']",['반도체 제조업'],"기업개요
동사는 (주)앤씨앤의 오토모티브(Automotive)사업부가 물적분할되어 2019년 1월 설립되었고, 차량용 카메라 영상처리 시스템 반도체 전문 개발 기업임.
동사의 주요 기술은 영상 처리를 위한 차량용 ISP 기술, Analog영상 전송 기술, ADAS 및 AD용 실시간 영상 인식 기술임.
ISP의 경우 영상을 보여주는(Viewing) 기능, ADAS & AD SoC는 영상의 위험 요소를 검출(Sensing)하는 기능을 구현함.
출처 : 에프앤가이드"
알에프세미,"['ECM, DIODE, LED Light']",['반도체 제조업'],"기업개요
동사는 1999년 설립된 소자급 반도체 칩 개발에서 생산, 장비기술까지 Total Solution을 제공하는 반도체 전문기업임.
동사와 종속회사의 주요 제품은 ECM 반도체, TVS 반도체, LED 조명 등이 있음.
동사는 6” 팹을 운영 중이며, 대량 양산에서의 경쟁력은 부족하지만, 6” 웨이퍼 제품이 필요한 경우에는 큰 경쟁력을 확보하고 있음. 국내 6인치 웨이퍼 팹 중 MEMS 공정기술을 보유한 업체는 동사가 유일함.
출처 : 에프앤가이드"
오션브릿지,"['반도체 케미칼 및 특수가스, 반도체 장비']",['특수 목적용 기계 제조업'],"기업개요
2012년 3월에 설립되어, 반도체 공정용 화학재료와 반도체 FAB 설비 장비 생산 및 반도체 제조 공정용 화학제품을 생산하며 공급함.
주력 제품으로는 HCDS(절연막)와 TiCl4(축전지, 전극물질) 등 케미칼 소재와 특수가스 (Si2H6, CF4, HBr, GeH4) 보유하고 있으며, 주 고객사는 SK하이닉스임.
반도체 증착공정에 적용되는 HCDS와 Low-K 프리커서, 특수가스인 디실란(Si2H6)을 제조함.
출처 : 에프앤가이드"
에이팩트,['메모리 반도체 테스트'],"['그외 기타 전문, 과학 및 기술 서비스업']","기업개요
동사는 2007년 6월 반도체 제조 관련 테스트 및 엔지니어링 서비스를 주요 사업 목적으로 설립되어 현재 반도체 후공정 중 테스트 외주 사업을 영위함.
주요 사업은 DRAM, NAND Flash, MCP 등 메모리 테스트 및 EOL(End of Line) 공정임. 반도체테스트가 주요 매출을 구성하고 있음.
사업 초장기에는 NAND Flash 위주 사업을 진행하였으나, 현재는 DRAM 테스트 사업을 위주로 진행 중임.
출처 : 에프앤가이드"
엑시콘,['반도체 검사장비'],['특수 목적용 기계 제조업'],"기업개요
동사의 사업부문은 반도체 장비 제조이며, 반도체의 성능 및 신뢰성을 검사하는 반도체 검사장비 사업을 영위하고 있음.
반도체 제품의 이상 유무를 판단하고 불량의 원인 분석 등을 통해 설계 및 제조 공정상의 수율을 개선시키는 역할을 수행하고 있음.
다양한 비메모리 제품으로 검사대상을 확장하여 테스트할 수 있도록 SoC Platform 을 구축하였고, 이를 발판으로 시스템 반도체 시장으로 사업영역을 확장할 계획임.
출처 : 에프앤가이드"
미래반도체,['반도체'],['기타 전문 도매업'],"기업개요
동사는 1996년 1월 4일에 설립 되었으며, 2023년 1월 코스닥시장에 상장함.
전자, 전기제품 또는 부품제조, 판매 및 수출입업을 사업의 목적으로 하고 있으며, 반도체 유통업을 주사업으로 하고 있음. 동사가 취급하는 반도체는 메모리와 시스템 반도체로 나뉨.
삼성전자의 반도체 대리점으로 등록되어 있으며, 삼성전자와 메모리 AS서비스 대행 계약을 맺고 세계 유일의 메모리 AS센터를 운영하고 있음.
출처 : 에프앤가이드"
싸이맥스,"['웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)']",['특수 목적용 기계 제조업'],"기업개요
반도체장비 사업과 환경설비 사업을 영위하고 있음. 기술 경쟁력 확보와 시장 확대로 매출 성장이 기대됨.
제품의 선행개발, 제조공정 개선 및 품질 개선을 위해 노력하고 있으며, 이러한 연구개발등을 통해 차세대 장비 개발 및 원가절감을 지속적으로 진행.
장비에 적용되는 주요 부품들은 전문화된 업체에서 조달중. 차세대 장비 개발 완료 및 출하를 시작한 가운데, 고객의 요구에 부합하는 장비 공급 시행.
출처 : 에프앤가이드"
와이아이케이,['메모리 웨이퍼 테스터'],['특수 목적용 기계 제조업'],"기업개요
1991년 4월 설립되어, 고속 메모리테스터 검사장비 제조 공급업체로서, 주요 제품으로는 메모리 웨이퍼 테스터 등이 있음.
주요 제품인 반도체용 웨이퍼 테스터는 칩의 불량 정보를 정확히 취득하고 분석하는 역할을 하며, DRAM 및 3D-NAND에 적용되는 전공정을 마친 웨이퍼를 셀 단위로 전수 검사함.
매출구성은 반도체 부문 89%, 전지전자부속품 11%로 이루어져 있음.
출처 : 에프앤가이드"
코세스,['반도체SolderBall부착장비등'],['특수 목적용 기계 제조업'],"기업개요
동사는 1994년 설립되어, 반도체 후공정장비인 Solar Ball Attach System 장비, 레이저 응용장비와 OLED 제조공정의 레이저 응용 장비 등을 제조하는 업체임.
대표적인 고객사로 삼성전자, SK하이닉스 등 국내 고객과 EDO, Partron 등 다국적 반도체 페키징 전문기업이 있음.
매출구성은 장비 등의 제품 99.58%, 기타 0.42% 등으로 이루어져 있음.
출처 : 에프앤가이드"
오킨스전자,['반도체 검사용 소켓'],['전자부품 제조업'],"기업개요
반도체 검사 장비용 소켓·커넥터 전문 기업으로. 번인소켓(Burn-In Socket) 제조 분야에서 높은 기술력을 갖고 있음. 삼성전자와 SK하이닉스 등이 주요 고객사임.
번인소켓은 반도체 후공정 과정에서 집적회로가 고온의 환경을 견딜 수 있는지 테스트하는 공정에 사용됨.
반도체 Chip제조 장비에 장착되어 소모성 원부자재로 사용되는 Magnetic Collet 제조사업을 시작함.
출처 : 에프앤가이드"
윈팩,['반도체 패키징 및 테스트'],['반도체 제조업'],"기업개요
동사는 2002년 4월 설립되어 반도체 외주 생산 서비스 및 반도체 제조, 생산업체로 반도체 후공정 패키징 및 테스트 외주 사업을 영위.
메모리 반도체에서 시스템 반도체로 사업영역을 확장해 나가고 있으며, 패키징부터 테스트까지 일괄 수주하는 기반을 확보해 나가고 있음. 또한 기판처리장치 특허 취득 등으로 기술경쟁력을 강화 중임.
PKG 위주의 포트폴리오 보유.
출처 : 에프앤가이드"
한양디지텍,['메모리 모듈'],['반도체 제조업'],"기업개요
2004년 4월 한양이엔지의 메모리모듈 제조부문을 전략적 집중과 역량 강화를 위해 인적분할하여 설립됨. 인적분할과 동시에 코스닥시장 직상장함.
PC와 통신장비에 사용되는 반도체 메모리 모듈 제조를 주 사업으로 영위하며, SSD, 인터넷 관련기기, VoIP 장비, 바이오 진단기기 관련 사업을 진행함.
메모리모듈로 PC용 노트북, 서버에 사용되며, 2019년 베트남에 서버용 메모리모듈, PC용 메모리모듈 양산 체계를 구축함.
출처 : 에프앤가이드"
엔투텍,['반도체장비 부품 제조업'],['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 공정용 진공밸브 제조에서 엔터테인먼트, 마스크OEM, 백신으로 사업 다각화를 진행하는 회사임.
주요 사업부문으로는 반도체장비부품 사업부문, 엔터테인먼트 사업부문, LED응원봉 및 MD상품 사업부문, 마스크제조 사업부문이 있음. 사업 다각화를 진행하는 회사
매출구성은 진공밸브 22%, 반도체 장비부품 27.6%, LED,발광제품 외 50% 등으로 이루어져 있음.
출처 : 에프앤가이드"
씨앤지하이테크,"['약액혼합공급장치, 화학약품재생장치']",['특수 목적용 기계 제조업'],"기업개요
동사는 2002년 7월 설립되어 반도체, 디스플레이 제조 공정에 필요한 화학 약품을 최종 양산 설비에 공급하는 장치인 CCSS(Central Chemical Supply System)를 주요 제품으로 생산함.
라이닝시트 제조 사업, Cu/AlN 방열기판 사업, 베이킹소다 제조 사업 등 신규사업을 추진 중에 있음.
매출은 화약 약품, 혼합 장치, 재생 장치, 불소 수지 등으로 구성됨.
출처 : 에프앤가이드"
비씨엔씨,['반도체용 합성쿼츠 포커스링'],['반도체 제조업'],"기업개요
반도체 제조공정에 사용되는 합성쿼츠, 천연쿼츠, 실리콘, 세라믹 등의 소재를 기반으로 하는 소모성 부품의 제조사업을 주력으로 하고 있음.
합성쿼츠 원재료인 QD9+를 개발해 양산에 성공하였으며, 기존의 CVD-SiC 부품을 대체하게 될 신소재 CD9 부품의 개발과 시제품 테스트가 진행중에 있음.
국내에서 합성쿼츠 소재를 자체 개발할 수 있는 유일한 기업임. 기술력을 바탕으로 기존의 원자재 구매단가 대비 가격 경쟁력을 확보함.
출처 : 에프앤가이드"
레이저쎌,"['에어리어 레이저솔루션, LSR, LCB, LSB, BSOM 등']",['특수 목적용 기계 제조업'],"기업개요
동사는 2015년 04월 설립, '면광원-에어리어 레이저' 기술을 바탕으로 칩과 PCB 기판을 패키징하는 공정에 필요한 패키징 장비 제조를 주요 사업으로 영위함.
보유한 핵심기술을 바탕으로 반도체, 디스플레이 및 2차전지 후공정에 해당하는 패키징 공정 중 본딩과정에 사용되는 장비를 개발 및 제조.
주요 제품으로 rLSR, LSR, pLSR 등이 있음. 동사의 장비에 장착되는 BSOM과 NBOL 디바이스를 사업 영역으로 확장 중임.
출처 : 에프앤가이드"
와이씨켐,['반도체 및 디스플레이용 화학소재'],['기타 화학제품 제조업'],"기업개요
동사는 반도체 공정 재료 개발 및 제조 사업을 영위함. 2023년 03월 영창케미컬에서 와이씨켐으로 상호변경함.
ArF & KrF 포토레지스트용 rinse를 세계 최초로 개발하였고, residue defect 제거를 포함한 특수 목적의 ArF Immersion 공정용 risne를 세계 최초로 개발하여 양산화하였음.
2016년에는 EUV 공정용 패턴 쓰러짐 방지 용액과 현상액을 개발하였음.
출처 : 에프앤가이드"
타이거일렉,['인쇄회로기판 제조업'],['전자부품 제조업'],"기업개요
동사는 인쇄회로기판 전문 업체로 Rigid PCB 반도체 제조공정 중 후 공정인 검사공정에서 사용되는 PCB를 주로 생산함.
경쟁사 대비 특허받은 반자동 리벳용 크램핑 장치를 사용함으로써 양품 회수율을 극대화시키는 경쟁력 있음.
동사는 주로 반도체 검사공정에 사용되는 고다층(High-Multilayer), 고밀도(Fine Pitch)의 PCB를 생산. 1991년부터 PCB 생산기술 노하우를 보유함.
출처 : 에프앤가이드"
오로스테크놀로지,['반도체 Overlay 계측 장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 Wafer의 MI(Overlay Metrology, Inspection) 장비 제조를 주력 사업으로 영위.
2011년 국내 최초로 Overlay 계측 장비 국산화에 성공하였고, 이후 High Performance AF System 등 핵심 기술들을 꾸준히 개발하고 있음.
현재 3대 반도체 계측 장비 부문 중 하나인 Thin Film Metrology 장비 개발을 통해 MI 장비 분야 전문성 제고를 위해 노력 중.
출처 : 에프앤가이드"
라온테크,['반도체 및 FPD용 로봇시스템'],['특수 목적용 기계 제조업'],"기업개요
동사는 2000년 3월 설립하여 제조업용 로봇(Robot)과 자동화 시스템(FA)을 개발 공급하고 있는 기업임.
동사는 반도체 및 FPD용 로봇시스템과 일반산업용 로봇 자동화 시스템 제조업을 주요 사업으로 영위하고 있음.
2016년 수원 신축사옥으로의 본사 이전을 통한 경영환경 개선 및 업무효율성 증대를 통해 생산CAPA를 크게 향상시켰으며, 나온테크에서 라온테크로 사명을 변경함.
출처 : 에프앤가이드"
네패스아크,['반도체 테스트 서비스'],"['그외 기타 전문, 과학 및 기술 서비스업']","기업개요
동사는 2019년 4월 네패스의 반도체 테스트 사업부문이 물적분할하여 설립되었고 2020년 11월 17일자로 코스닥 시장에 주식을 상장하였음.
동사는 시스템반도체 후공정 테스트 솔루션을 제공하고 있음. 주요 제품군으로 전력반도체,(PMIC), 디스플레이 구동칩(DDI), SoC, RF등이 있음.
또한, FOPLP공정으로 패키지된 제품의 테스트가 진행 될 예정이며, 이미지센서(CIS) 테스트로의 진입을 준비 중임.
출처 : 에프앤가이드"
